#iterationNumber	varNumber	clauseNumber	itertionTime
1	11989	31787	0.2117s
2	20149	34917	0.06023s
3	28309	56249	0.07218s
4	36469	51934	0.06721s
5	44629	73228	0.06842s
6	52789	94510	0.07653s
7	60949	77011	0.07449s
8	69109	98281	0.07243s
9	77269	119551	0.07555s
10	85429	140821	0.1252s
11	93589	110160	0.07782s
12	101749	131426	0.08426s
13	109909	152692	0.1659s
14	118069	134445	0.1004s
15	126229	112846	0.08989s
16	134389	134010	0.09188s
17	142549	155174	0.126s
18	150709	113823	0.09553s
19	158869	134959	0.1468s
20	167029	101474	0.1135s
21	175189	67912	0.09878s
22	183349	88918	0.09577s
23	191509	109924	0.1083s
24	199669	130912	0.1133s
25	207829	64060	0.1058s
26	215989	85024	0.1279s
27	224149	64869	0.1053s
28	232309	85821	0.1208s
29	240469	67465	0.1105s
30	248629	88417	0.1128s
31	256789	109365	0.1318s
32	264949	69106	0.1247s
33	273109	90002	0.1273s
34	281269	66283	0.1201s
35	289429	87171	0.2153s
36	297589	67223	0.1255s
37	305749	88103	0.1729s
38	313909	63843	0.2929s
39	322069	64353	0.1379s
40	330229	65789	0.1421s
41	338389	86661	0.1363s
42	346549	107529	0.1423s
43	354709	128397	0.136s
44	362869	149265	0.1474s
45	371029	71862	0.1586s
46	379189	92730	0.1426s
47	387349	113594	0.1613s
48	395509	74443	0.1437s
49	403669	95307	0.1461s
50	411829	116171	0.157s
51	419989	137019	0.1599s
52	428149	157867	0.1551s
53	436309	178715	0.1731s
54	444469	75030	0.153s
55	452629	95858	0.1703s
56	460789	116674	0.1677s
57	468949	137478	0.2477s
58	477109	56416	0.1744s
59	485269	52268	0.3989s
This is the last UNSAT round.
