#iterationNumber	varNumber	clauseNumber	itertionTime
1	11693	31195	0.2334s
2	19557	33406	0.06647s
3	27421	53834	0.0797s
4	35285	36187	0.06956s
5	43149	56511	0.06546s
6	51013	76835	0.07069s
7	58877	39790	0.07346s
8	66741	60108	0.06887s
9	74605	80416	0.07859s
10	82469	42405	0.08731s
11	90333	62705	0.08679s
12	98197	44615	0.08509s
13	106061	64911	0.1059s
14	113925	46922	0.08416s
15	121789	67210	0.08882s
16	129653	49597	0.08593s
17	137517	69885	0.106s
18	145381	49678	0.1182s
19	153245	47192	0.105s
20	161109	48336	0.1179s
21	168973	49488	0.1444s
22	176837	48976	0.1343s
23	184701	48641	0.1135s
24	192565	49643	0.1709s
25	200429	50681	0.1437s
26	208293	48927	0.2163s
27	216157	44573	0.1066s
28	224021	64795	0.1067s
29	231885	85017	0.1394s
30	239749	42473	0.106s
31	247613	62679	0.115s
32	255477	82881	0.1117s
33	263341	103083	0.1178s
34	271205	123283	0.3716s
This is the last UNSAT round.
