#iterationNumber	varNumber	clauseNumber	itertionTime
1	11737	31283	0.2302s
2	19645	33636	0.06165s
3	27553	54164	0.05989s
4	35461	74692	0.07107s
5	43369	38884	0.06711s
6	51277	59392	0.07124s
7	59185	40318	0.06852s
8	67093	60818	0.06788s
9	75001	81318	0.07196s
10	82909	101818	0.07549s
11	90817	46502	0.07613s
12	98725	67002	0.08119s
13	106633	87490	0.08773s
14	114541	50809	0.08828s
15	122449	71285	0.09608s
16	130357	40858	0.08546s
17	138265	61218	0.09192s
18	146173	43340	0.1164s
19	154081	44045	0.09423s
20	161989	64397	0.09015s
21	169897	84749	0.09225s
22	177805	105101	0.1091s
23	185713	49332	0.09774s
24	193621	69684	0.1107s
25	201529	51576	0.1155s
26	209437	46121	0.1563s
27	217345	45042	0.1374s
28	225253	41460	0.1041s
29	233161	61752	0.107s
30	241069	82042	0.1042s
31	248977	102314	0.2063s
32	256885	33917	0.362s
This is the last UNSAT round.
