#iterationNumber	varNumber	clauseNumber	itertionTime
1	12021	31851	0.2296s
2	20213	35043	0.07095s
3	28405	56491	0.07587s
4	36597	60112	0.07035s
5	44789	81500	0.07281s
6	52981	102888	0.08339s
7	61173	97380	0.08634s
8	69365	118768	0.07777s
9	77557	140144	0.1017s
10	85749	135106	0.1416s
11	93941	144360	0.1113s
12	102133	165670	0.1872s
13	110325	143466	0.1134s
14	118517	164572	0.1131s
15	126709	73165	0.1208s
16	134901	68987	0.09462s
17	143093	90059	0.1043s
18	151285	73169	0.1005s
19	159477	94239	0.135s
20	167669	77585	0.1016s
21	175861	98645	0.1037s
22	184053	119705	0.1149s
23	192245	84813	0.1111s
24	200437	105873	0.111s
25	208629	126933	0.1132s
26	216821	147993	0.1143s
27	225013	169053	0.1243s
28	233205	98213	0.1185s
29	241397	119273	0.1219s
30	249589	140333	0.125s
31	257781	161393	0.1314s
32	265973	182453	0.1371s
33	274165	111613	0.1395s
34	282357	132669	0.3157s
35	290549	90796	0.1329s
36	298741	111816	0.1328s
37	306933	132834	0.1502s
38	315125	93818	0.2026s
39	323317	95389	0.1545s
40	331509	96993	0.3253s
41	339701	96841	0.1519s
42	347893	117845	0.15s
43	356085	138849	0.1664s
44	364277	102106	0.1455s
45	372469	123110	0.1494s
46	380661	144114	0.1571s
47	388853	165118	0.155s
48	397045	186122	0.1593s
49	405237	207126	0.1895s
50	413429	112660	0.1666s
51	421621	133664	0.1626s
52	429813	154668	0.1645s
53	438005	175672	0.1644s
54	446197	196676	0.1703s
55	454389	217680	0.1857s
56	462581	123304	0.1717s
57	470773	144280	0.1722s
58	478965	165252	0.1758s
59	487157	186212	0.1802s
60	495349	207168	0.236s
61	503541	90270	0.1847s
62	511733	111206	0.1963s
63	519925	84195	0.1786s
64	528117	105129	0.1853s
65	536309	126053	0.1913s
66	544501	146977	0.2072s
67	552693	81763	0.1948s
68	560885	102685	0.2059s
69	569077	123595	0.2426s
70	577269	78349	0.1923s
71	585461	99255	0.5593s
72	593653	64061	0.202s
73	601845	84941	0.1967s
74	610037	105821	0.2665s
75	618229	54822	0.2712s
This is the last UNSAT round.
