#iterationNumber	varNumber	clauseNumber	itertionTime
1	12025	31859	0.2363s
2	20221	35057	0.06581s
3	28417	56487	0.06885s
4	36613	67039	0.06813s
5	44809	88465	0.07298s
6	53005	109879	0.09812s
7	61201	91336	0.08841s
8	69397	59211	0.0819s
9	77593	80347	0.09703s
10	85789	61059	0.07765s
11	93985	82189	0.08392s
12	102181	103319	0.08918s
13	110377	124449	0.09242s
14	118573	73969	0.0926s
15	126769	95099	0.09271s
16	134965	116229	0.1404s
17	143161	83824	0.1533s
18	151357	68000	0.09383s
19	159553	89080	0.1105s
20	167749	72121	0.1089s
21	175945	93173	0.1009s
22	184141	114225	0.1106s
23	192337	77632	0.1082s
24	200533	98684	0.1059s
25	208729	119736	0.1146s
26	216925	140788	0.1748s
27	225121	86273	0.1246s
28	233317	87800	0.1118s
29	241513	108834	0.1216s
30	249709	129868	0.1301s
31	257905	87032	0.127s
32	266101	108066	0.1824s
33	274297	90701	0.1369s
34	282493	83166	0.132s
35	290689	104182	0.1726s
36	298885	84183	0.1299s
37	307081	105195	0.1501s
38	315277	87250	0.1365s
39	323473	108262	0.3434s
40	331669	86793	0.1486s
41	339865	82033	0.1417s
42	348061	103025	0.1464s
43	356257	124017	0.1444s
44	364453	145005	0.2411s
45	372649	83310	0.146s
46	380845	104290	0.2514s
47	389041	75611	0.2308s
48	397237	72675	0.1498s
49	405433	93637	0.1543s
50	413629	114599	0.238s
51	421825	77667	0.2083s
52	430021	79311	0.1588s
53	438217	100265	0.1643s
54	446413	121219	0.1851s
55	454609	81527	0.1693s
56	462805	102481	0.1689s
57	471001	123435	0.172s
58	479197	144389	0.1741s
59	487393	165343	0.1733s
60	495589	186297	0.1816s
61	503785	207251	0.2064s
62	511981	93315	0.1936s
63	520177	114269	0.1911s
64	528373	135223	0.1958s
65	536569	156177	0.1906s
66	544765	177131	0.1949s
67	552961	198085	0.2019s
68	561157	219039	0.2167s
69	569353	105103	0.1968s
70	577549	126057	0.2039s
71	585745	147011	0.2021s
72	593941	167965	0.2059s
73	602137	188919	0.2062s
74	610333	209873	0.2037s
75	618529	230827	0.2236s
76	626725	116891	0.2108s
77	634921	137845	0.2154s
78	643117	158799	0.2134s
79	651313	179753	0.2154s
80	659509	200707	0.2253s
81	667705	221661	0.2252s
82	675901	242615	0.2492s
83	684097	128679	0.2239s
84	692293	149633	0.2248s
85	700489	170587	0.2348s
86	708685	191541	0.2349s
87	716881	212495	0.246s
88	725077	233449	0.2341s
89	733273	254403	0.288s
90	741469	122713	0.2429s
91	749665	143651	0.246s
92	757861	164589	0.2411s
93	766057	185527	0.2434s
94	774253	206465	0.2493s
95	782449	227403	0.2508s
96	790645	248341	0.2821s
97	798841	131707	0.2522s
98	807037	152645	0.2491s
99	815233	173583	0.2781s
100	823429	194521	0.2633s
101	831625	215459	0.6283s
102	839821	119917	0.3028s
103	848017	108550	0.2761s
104	856213	129454	0.3484s
105	864409	90992	0.4276s
106	872605	70256	0.3803s
107	880801	65830	0.2868s
This is the last UNSAT round.
