#iterationNumber	varNumber	clauseNumber	itertionTime
1	11905	31619	0.2181s
2	19981	34486	0.06261s
3	28057	55562	0.06185s
4	36133	76604	0.07033s
5	44209	50556	0.06628s
6	52285	71588	0.06679s
7	60361	92620	0.07394s
8	68437	67173	0.07361s
9	76513	88205	0.07135s
10	84589	109237	0.09398s
11	92665	77449	0.08195s
12	100741	98425	0.09184s
13	108817	83281	0.08154s
14	116893	104237	0.08912s
15	124969	125159	0.09421s
16	133045	89221	0.09702s
17	141121	110143	0.08971s
18	149197	131065	0.09329s
19	157273	151987	0.1375s
20	165349	101029	0.09794s
21	173425	121915	0.09837s
22	181501	142749	0.1332s
23	189577	76238	0.09763s
24	197653	97046	0.1027s
25	205729	117854	0.1095s
26	213805	138662	0.1161s
27	221881	76062	0.1119s
28	229957	96870	0.1139s
29	238033	117678	0.1163s
30	246109	138472	0.1271s
31	254185	79027	0.1399s
32	262261	80793	0.1264s
33	270337	101585	0.1351s
34	278413	74444	0.1355s
35	286489	95210	0.1216s
36	294565	115976	0.142s
37	302641	77519	0.1725s
38	310717	78914	0.143s
39	318793	79869	0.1332s
40	326869	100631	0.1334s
41	334945	121393	0.1939s
42	343021	83642	0.142s
43	351097	104402	0.1472s
44	359173	125142	0.1518s
45	367249	84246	0.1483s
46	375325	104984	0.2363s
47	383401	83826	0.152s
48	391477	104538	0.1553s
49	399553	125250	0.2161s
50	407629	80693	0.1473s
51	415705	101389	0.2686s
52	423781	73699	0.2389s
53	431857	72991	0.1636s
54	439933	73742	0.1556s
55	448009	94410	0.1563s
56	456085	115076	0.2034s
57	464161	61293	0.3124s
58	472237	57619	0.2017s
59	480313	57983	0.1604s
60	488389	78623	0.1641s
61	496465	99263	0.1645s
62	504541	119903	0.1748s
63	512617	54888	0.1649s
64	520693	75528	0.1721s
65	528769	96168	0.1697s
66	536845	116808	0.183s
67	544921	137448	0.181s
68	552997	158088	0.177s
69	561073	178728	0.3832s
70	569149	59392	0.1796s
71	577225	60010	0.1848s
72	585301	80650	0.1904s
73	593377	101290	0.191s
74	601453	121930	0.21s
75	609529	142570	0.1903s
76	617605	163210	0.1943s
77	625681	183850	0.1998s
78	633757	204490	0.4383s
79	641833	65236	0.2097s
80	649909	65846	0.1862s
This is the last UNSAT round.
