#iterationNumber	varNumber	clauseNumber	itertionTime
1	12069	31947	0.2268s
2	20309	35275	0.06624s
3	28549	56827	0.07162s
4	36789	78345	0.07314s
5	45029	69511	0.09525s
6	53269	63563	0.07269s
7	61509	84849	0.0753s
8	69749	106135	0.08426s
9	77989	61361	0.08603s
10	86229	82641	0.0833s
11	94469	103917	0.082s
12	102709	125193	0.09441s
13	110949	75974	0.102s
14	119189	97206	0.09258s
15	127429	69703	0.09122s
16	135669	90935	0.0931s
17	143909	112167	0.09659s
18	152149	133399	0.1049s
19	160389	154619	0.1201s
20	168629	82366	0.1045s
21	176869	103578	0.1056s
22	185109	124790	0.1127s
23	193349	146002	0.1385s
24	201589	90754	0.1209s
25	209829	111924	0.1176s
26	218069	133090	0.1217s
27	226309	81112	0.1145s
28	234549	102278	0.1186s
29	242789	123432	0.1655s
30	251029	85467	0.1351s
31	259269	87134	0.1445s
32	267509	108272	0.1583s
33	275749	87934	0.155s
34	283989	109072	0.1735s
35	292229	91518	0.2718s
36	300469	87085	0.1377s
37	308709	108173	0.1473s
38	316949	86448	0.1361s
39	325189	107532	0.1628s
40	333429	128614	0.1624s
41	341669	90781	0.1465s
42	349909	111863	0.1452s
43	358149	132945	0.1494s
44	366389	154027	0.1497s
45	374629	175109	0.1746s
46	382869	98342	0.1601s
47	391109	119416	0.1594s
48	399349	140490	0.1589s
49	407589	161564	0.1951s
50	415829	101639	0.2063s
51	424069	98686	0.1674s
52	432309	119748	0.3492s
53	440549	100762	0.1645s
54	448789	121820	0.3078s
55	457029	101981	0.1704s
56	465269	123039	0.2097s
57	473509	105091	0.1779s
58	481749	126149	0.1993s
59	489989	147191	0.1786s
60	498229	168233	0.1943s
61	506469	96986	0.236s
62	514709	118028	0.2058s
63	522949	99052	0.2082s
64	531189	120094	0.2092s
65	539429	141130	0.1931s
66	547669	162166	0.3706s
67	555909	87005	0.2013s
68	564149	108013	0.2482s
69	572389	83153	0.2004s
70	580629	104145	0.2087s
71	588869	73374	0.1935s
72	597109	94358	0.2071s
73	605349	115342	0.2167s
74	613589	136294	0.2535s
75	621829	50285	0.1988s
76	630069	71229	0.476s
This is the last UNSAT round.
