#iterationNumber	varNumber	clauseNumber	itertionTime
1	11597	31003	0.2173s
2	19365	33001	0.0587s
3	27133	53109	0.06987s
4	34901	34121	0.06824s
5	42669	34518	0.06378s
6	50437	54586	0.06791s
7	58205	74646	0.07238s
8	65973	34801	0.06714s
9	73741	54853	0.1027s
10	81509	35169	0.08475s
11	89277	35406	0.1056s
12	97045	34389	0.07672s
13	104813	54429	0.07421s
14	112581	74469	0.07753s
15	120349	37191	0.07912s
16	128117	57227	0.09724s
17	135885	38297	0.08772s
18	143653	58313	0.08677s
19	151421	78329	0.09126s
20	159189	98337	0.1004s
21	166957	37310	0.09841s
22	174725	36732	0.4021s
This is the last UNSAT round.
