#iterationNumber	varNumber	clauseNumber	itertionTime
1	11577	30963	0.2139s
2	19325	32895	0.05741s
3	27073	52999	0.062s
4	34821	73063	0.06906s
5	42569	35003	0.06319s
6	50317	55055	0.06225s
7	58065	75107	0.06694s
8	65813	95159	0.0713s
9	73561	37637	0.06753s
10	81309	57689	0.08664s
11	89057	39168	0.07626s
12	96805	59216	0.07773s
13	104553	40412	0.07447s
14	112301	60448	0.07695s
15	120049	80476	0.08866s
16	127797	42249	0.08741s
17	135545	62267	0.08862s
18	143293	82285	0.09552s
19	151041	102303	0.09329s
20	158789	43137	0.08683s
21	166537	63141	0.08648s
22	174285	83145	0.09234s
23	182033	103149	0.09964s
24	189781	44589	0.09341s
25	197529	64593	0.09435s
26	205277	84597	0.1009s
27	213025	104601	0.09792s
28	220773	124605	0.1102s
29	228521	47595	0.1101s
30	236269	67599	0.1084s
31	244017	87603	0.1059s
32	251765	107607	0.1215s
33	259513	42171	0.1078s
34	267261	62163	0.1575s
35	275009	42808	0.111s
36	282757	62792	0.1183s
37	290505	82764	0.1294s
38	298253	42274	0.1488s
39	306001	42014	0.1334s
40	313749	35164	0.1251s
41	321497	55104	0.4498s
This is the last UNSAT round.
