#iterationNumber	varNumber	clauseNumber	itertionTime
1	14757	37755	0.2641s
2	25685	43918	0.07978s
3	36613	72310	0.09445s
4	47541	55015	0.08977s
5	58469	83351	0.09897s
6	69397	66652	0.08882s
7	80325	94968	0.09753s
8	91253	123282	0.1029s
9	102181	84621	0.1044s
10	113109	112923	0.1172s
11	124037	95901	0.1052s
12	134965	124191	0.1085s
13	145893	152481	0.1088s
14	156821	180771	0.1237s
15	167749	120397	0.118s
16	178677	148687	0.1265s
17	189605	176977	0.1525s
18	200533	138437	0.1257s
19	211461	166727	0.1311s
20	222389	195017	0.1304s
21	233317	223299	0.1441s
22	244245	161463	0.1411s
23	255173	189721	0.1502s
24	266101	217975	0.1845s
25	277029	177555	0.1679s
26	287957	205797	0.1575s
27	298885	234039	0.1783s
28	309813	194378	0.1552s
29	320741	222616	0.1598s
30	331669	250850	0.1705s
31	342597	279084	0.181s
32	353525	307306	0.2046s
33	364453	220346	0.1724s
34	375381	248564	0.2252s
35	386309	276766	0.2333s
36	397237	233795	0.2263s
37	408165	229155	0.1927s
38	419093	257277	0.1891s
39	430021	285399	0.2157s
40	440949	313521	0.2106s
41	451877	247234	0.2158s
42	462805	275356	0.2254s
43	473733	303478	0.2395s
44	484661	262057	0.2306s
45	495589	290163	0.218s
46	506517	318269	0.248s
47	517445	277283	0.3389s
48	528373	305387	0.2966s
49	539301	281099	0.4777s
50	550229	284241	0.2683s
51	561157	282601	0.2312s
52	572085	310621	0.2375s
53	583013	338641	0.2346s
54	593941	366661	0.2625s
55	604869	394681	0.2942s
56	615797	306651	0.2485s
57	626725	334671	0.2775s
58	637653	362691	0.2535s
59	648581	321134	0.4831s
60	659509	323815	0.3283s
61	670437	351801	0.269s
62	681365	379787	0.2875s
63	692293	334994	0.27s
64	703221	362980	0.2705s
65	714149	390964	0.2882s
66	725077	418948	0.4452s
67	736005	353193	0.3084s
68	746933	381171	0.2832s
69	757861	409149	0.3571s
70	768789	437127	0.3511s
71	779717	369751	0.2939s
72	790645	397713	0.2991s
73	801573	425675	0.499s
74	812501	377484	0.7067s
75	823429	369462	0.3604s
76	834357	397364	0.3903s
77	845285	378391	0.3216s
78	856213	406265	0.369s
79	867141	434139	0.4637s
80	878069	384959	0.4755s
81	888997	412805	0.3402s
82	899925	385669	0.5292s
83	910853	382353	0.3345s
84	921781	410179	0.3352s
85	932709	437997	0.5271s
86	943637	389816	0.5599s
87	954565	385012	0.4276s
88	965493	412796	0.4777s
89	976421	389902	0.4129s
90	987349	417628	0.3822s
91	998277	373036	0.4939s
92	1009205	400750	0.4092s
93	1020133	375127	0.3585s
94	1031061	402841	0.3599s
95	1041989	430555	0.3841s
96	1052917	458269	0.4908s
97	1063845	390158	0.3935s
98	1074773	417864	0.3892s
99	1085701	445570	0.3672s
100	1096629	400692	0.3811s
101	1107557	428398	0.3927s
102	1118485	456104	0.4055s
103	1129413	483810	0.6166s
104	1140341	511512	0.4473s
105	1151269	417469	0.4297s
106	1162197	445165	0.4402s
107	1173125	472853	0.4141s
108	1184053	411270	0.4117s
109	1194981	438950	0.4975s
110	1205909	466630	0.4613s
111	1216837	421807	0.4971s
112	1227765	449487	0.4735s
113	1238693	477167	0.4261s
114	1249621	431911	0.5603s
115	1260549	459587	0.4549s
116	1271477	487263	0.5918s
117	1282405	440365	0.46s
118	1293333	468029	0.565s
119	1304261	425140	0.5793s
120	1315189	452782	0.6731s
121	1326117	423546	0.4306s
122	1337045	451154	0.497s
123	1347973	420654	0.4423s
124	1358901	448254	0.7415s
125	1369829	425028	0.446s
126	1380757	452616	0.5649s
127	1391685	480200	0.5388s
128	1402613	430349	0.57s
129	1413541	457917	0.7334s
130	1424469	431021	0.5215s
131	1435397	414670	0.4946s
132	1446325	442198	0.7528s
133	1457253	414701	0.6595s
134	1468181	415791	0.886s
135	1479109	415307	1.35s
136	1490037	404149	0.4624s
137	1500965	431603	0.518s
138	1511893	459037	0.8751s
139	1522821	385690	0.5583s
140	1533749	379400	0.5875s
141	1544677	365912	0.9378s
142	1555605	366921	1.767s
143	1566533	367349	0.7991s
144	1577461	367632	0.8165s
145	1588389	368762	0.6796s
146	1599317	370380	0.6572s
147	1610245	356708	0.4783s
148	1621173	384058	0.4926s
149	1632101	411408	0.5421s
150	1643029	362847	0.4966s
151	1653957	390197	0.4961s
152	1664885	417547	0.502s
153	1675813	444897	0.711s
154	1686741	365430	0.5052s
155	1697669	392766	0.5061s
156	1708597	420102	0.5162s
157	1719525	447438	0.7834s
158	1730453	369116	1.425s
159	1741381	307016	0.8477s
160	1752309	302526	0.8021s
161	1763237	281988	0.7716s
This is the last UNSAT round.
