#iterationNumber	varNumber	clauseNumber	itertionTime
1	11769	31347	0.2207s
2	19709	33857	0.06142s
3	27649	54451	0.06147s
4	35589	74981	0.07199s
5	43529	37329	0.06572s
6	51469	57809	0.06766s
7	59409	78289	0.07215s
8	67349	40645	0.09009s
9	75289	41795	0.07293s
10	83229	62275	0.07559s
11	91169	82747	0.07397s
12	99109	103219	0.1133s
13	107049	46033	0.09262s
14	114989	47108	0.09983s
15	122929	47822	0.08338s
16	130869	68282	0.08616s
17	138809	88742	0.09727s
18	146749	51186	0.09737s
19	154689	71640	0.1165s
20	162629	49202	0.123s
21	170569	49969	0.1178s
22	178509	47791	0.09998s
23	186449	68227	0.1239s
24	194389	49264	0.1005s
25	202329	69700	0.1057s
26	210269	90136	0.1051s
27	218209	110566	0.1108s
28	226149	130996	0.1175s
29	234089	56496	0.1101s
30	242029	76926	0.1127s
31	249969	97356	0.1179s
32	257909	117770	0.1166s
33	265849	138176	0.1149s
34	273789	158578	0.1534s
35	281729	58852	0.1545s
36	289669	58906	0.2069s
37	297609	58334	0.1652s
38	305549	59200	0.1399s
39	313489	51158	0.1319s
40	321429	71522	0.144s
41	329369	91886	0.1387s
42	337309	112250	0.1347s
43	345249	132614	0.1371s
44	353189	152978	0.1367s
45	361129	173342	0.1506s
46	369069	193706	0.1813s
47	377009	56402	0.1434s
48	384949	76766	0.1584s
49	392889	57734	0.1482s
50	400829	78098	0.2572s
51	408769	59066	0.3198s
52	416709	59236	0.2417s
53	424649	52841	0.1742s
54	432589	73189	0.166s
55	440529	53933	0.1601s
56	448469	74281	0.2903s
57	456409	55021	0.3097s
58	464349	55627	0.3526s
59	472289	56161	0.2341s
60	480229	56707	0.1317s
This is the last UNSAT round.
