#iterationNumber	varNumber	clauseNumber	itertionTime
1	11561	30931	0.2119s
2	19293	32827	0.0582s
3	27025	52851	0.06178s
4	34757	34009	0.06111s
5	42489	54017	0.07035s
6	50221	34824	0.06437s
7	57953	35834	0.06522s
8	65685	55830	0.06498s
9	73417	75826	0.06697s
10	81149	95822	0.07322s
11	88881	40738	0.07411s
12	96613	60730	0.07402s
13	104345	80714	0.07887s
14	112077	43539	0.09409s
15	119809	44122	0.08178s
16	127541	64090	0.07994s
17	135273	84058	0.08266s
18	143005	104026	0.09123s
19	150737	123994	0.09939s
20	158469	46922	0.0872s
21	166201	66882	0.09296s
22	173933	86838	0.09151s
23	181665	106792	0.1015s
24	189397	44644	0.1212s
25	197129	45213	0.1215s
26	204861	44232	0.09653s
27	212593	64174	0.1012s
28	220325	84116	0.1255s
29	228057	42602	0.2s
30	235789	36983	0.1748s
31	243521	36539	0.3359s
This is the last UNSAT round.
