#iterationNumber	varNumber	clauseNumber	itertionTime
1	11645	31099	0.2139s
2	19461	33172	0.05926s
3	27277	53426	0.06159s
4	35093	73654	0.06196s
5	42909	93878	0.07277s
6	50725	36681	0.06759s
7	58541	37828	0.06561s
8	66357	58036	0.0709s
9	74173	78244	0.07338s
10	81989	40905	0.07353s
11	89805	61113	0.08274s
12	97621	43109	0.09601s
13	105437	43882	0.08092s
14	113253	44322	0.07705s
15	121069	64504	0.09379s
16	128885	84682	0.08341s
17	136701	104852	0.09491s
18	144517	38649	0.08936s
19	152333	35247	0.08396s
20	160149	55363	0.1036s
21	167965	35377	0.1233s
22	175781	35241	0.1043s
23	183597	35371	0.0936s
24	191413	55471	0.1129s
25	199229	75563	0.1062s
26	207045	95651	0.1304s
27	214861	34099	0.3882s
This is the last UNSAT round.
