#iterationNumber	varNumber	clauseNumber	itertionTime
1	11941	31691	0.2147s
2	20053	34692	0.05954s
3	28165	55876	0.06148s
4	36277	77048	0.06773s
5	44389	60654	0.06456s
6	52501	81826	0.06995s
7	60613	102988	0.07231s
8	68725	124146	0.07946s
9	76837	93478	0.1071s
10	84949	98432	0.09351s
11	93061	103008	0.07848s
12	101173	124092	0.112s
13	109285	101626	0.1005s
14	117397	95352	0.08449s
15	125509	116350	0.1014s
16	133621	137316	0.09813s
17	141733	90853	0.09425s
18	149845	111805	0.1235s
19	157957	95511	0.09952s
20	166069	116337	0.09908s
21	174181	62743	0.09709s
22	182293	83569	0.09541s
23	190405	104385	0.1047s
24	198517	65311	0.09922s
25	206629	86127	0.1017s
26	214741	106943	0.1032s
27	222853	127759	0.1109s
28	230965	148575	0.1165s
29	239077	73247	0.1078s
30	247189	94063	0.1124s
31	255301	114879	0.1931s
32	263413	77955	0.1149s
33	271525	98771	0.1199s
34	279637	119587	0.1464s
35	287749	82380	0.1235s
36	295861	103196	0.1345s
37	303973	124012	0.1537s
38	312085	86566	0.1401s
39	320197	107382	0.1723s
40	328309	88441	0.1338s
41	336421	89877	0.1385s
42	344533	110693	0.1394s
43	352645	131509	0.1494s
44	360757	152325	0.2277s
45	368869	92906	0.1424s
46	376981	113718	0.2058s
47	385093	95612	0.1424s
48	393205	116424	0.1524s
49	401317	137224	0.1511s
50	409429	158024	0.1504s
51	417541	178816	0.1668s
52	425653	90659	0.1758s
53	433765	111443	0.1747s
54	441877	91055	0.2792s
55	449989	83447	0.1649s
56	458101	84612	0.1597s
57	466213	105380	0.1675s
58	474325	126136	0.3284s
59	482437	77212	0.3764s
60	490549	73640	0.1619s
61	498661	94388	0.1719s
62	506773	115136	0.2252s
63	514885	74667	0.1775s
64	522997	95413	0.1763s
65	531109	116159	0.1716s
66	539221	136905	0.1748s
67	547333	157651	0.1974s
68	555445	77801	0.1832s
69	563557	98547	0.1794s
70	571669	119293	0.2548s
71	579781	61513	0.2355s
72	587893	57285	0.1837s
73	596005	77995	0.1902s
74	604117	98691	0.3347s
This is the last UNSAT round.
