#iterationNumber	varNumber	clauseNumber	itertionTime
1	11609	31027	0.2134s
2	19389	33058	0.05541s
3	27169	53210	0.05685s
4	34949	73354	0.05746s
5	42729	93498	0.06702s
6	50509	35727	0.0651s
7	58289	55863	0.07475s
8	66069	36918	0.06988s
9	73849	57018	0.07098s
10	81629	38259	0.07131s
11	89409	58359	0.07132s
12	97189	78455	0.07676s
13	104969	98551	0.08075s
14	112749	41183	0.07692s
15	120529	61275	0.08816s
16	128309	81359	0.08558s
17	136089	42059	0.07911s
18	143869	62143	0.1124s
19	151649	43339	0.08413s
20	159429	63423	0.0883s
21	167209	83487	0.0857s
22	174989	103551	0.09812s
23	182769	41040	0.09237s
24	190549	61104	0.1365s
25	198329	41412	0.1181s
26	206109	38658	0.1185s
27	213889	35521	0.4564s
This is the last UNSAT round.
