#iterationNumber	varNumber	clauseNumber	itertionTime
1	12093	31995	0.2119s
2	20357	35375	0.06215s
3	28621	57007	0.06736s
4	36885	78525	0.07011s
5	45149	54253	0.08837s
6	53413	56555	0.08456s
7	61677	55950	0.07813s
8	69941	49924	0.0773s
9	78205	71220	0.07906s
10	86469	92516	0.08281s
11	94733	56918	0.09786s
12	102997	59433	0.08278s
13	111261	80705	0.09254s
14	119525	62049	0.0873s
15	127789	83313	0.09647s
16	136053	66476	0.08801s
17	144317	87728	0.08988s
18	152581	108980	0.09284s
19	160845	130232	0.09427s
20	169109	151484	0.1099s
21	177373	77154	0.101s
22	185637	98406	0.09972s
23	193901	119658	0.104s
24	202165	140910	0.1073s
25	210429	162162	0.1174s
26	218693	86644	0.1413s
27	226957	86216	0.1149s
28	235221	107456	0.1604s
29	243485	90266	0.1229s
30	251749	111502	0.1534s
31	260013	88783	0.1599s
32	268277	89612	0.1255s
33	276541	110812	0.1347s
34	284805	92321	0.1287s
35	293069	113505	0.1306s
36	301333	134687	0.1938s
37	309597	89343	0.1687s
38	317861	91565	0.1481s
39	326125	93813	0.1375s
40	334389	114995	0.1394s
41	342653	136177	0.1422s
42	350917	157357	0.1981s
43	359181	100699	0.5027s
44	367445	91413	0.148s
45	375709	92663	0.2478s
46	383973	93889	0.1574s
47	392237	93370	0.1728s
48	400501	114506	0.1586s
49	408765	135642	0.1595s
50	417029	156778	0.3578s
51	425293	97815	0.2114s
52	433557	99039	0.3656s
53	441821	95727	0.169s
54	450085	97265	0.1702s
55	458349	118385	0.1705s
56	466613	139505	0.1669s
57	474877	160625	0.172s
58	483141	181745	0.1751s
59	491405	202865	0.174s
60	499669	223985	0.1765s
61	507933	245105	0.1963s
62	516197	109629	0.1768s
63	524461	130749	0.1826s
64	532725	151869	0.1864s
65	540989	172989	0.1845s
66	549253	194101	0.1836s
67	557517	215209	0.1992s
68	565781	236317	0.1913s
69	574045	257425	0.1925s
70	582309	278533	0.231s
71	590573	114658	0.1981s
72	598837	135766	0.1982s
73	607101	156874	0.2045s
74	615365	177982	0.2061s
75	623629	199090	0.206s
76	631893	220198	0.2079s
77	640157	241306	0.2147s
78	648421	262414	0.2322s
79	656685	125026	0.2141s
80	664949	146134	0.219s
81	673213	167242	0.2266s
82	681477	188350	0.2226s
83	689741	209458	0.2266s
84	698005	230566	0.2278s
85	706269	251674	0.225s
86	714533	272782	0.242s
87	722797	135418	0.2371s
88	731061	156526	0.2283s
89	739325	177634	0.2405s
90	747589	198742	0.2389s
91	755853	219850	0.2358s
92	764117	240958	0.2438s
93	772381	262066	0.2492s
94	780645	283174	0.2744s
95	788909	145882	0.2741s
96	797173	166990	0.2815s
97	805437	188098	0.2571s
98	813701	209206	0.2906s
99	821965	230314	0.2825s
100	830229	152471	0.487s
101	838493	139667	0.2664s
102	846757	160763	0.2677s
103	855021	181859	0.2701s
104	863285	202955	0.2715s
105	871549	224051	0.6537s
106	879813	140215	0.2699s
107	888077	141325	0.2728s
108	896341	162417	0.2717s
109	904605	183509	0.2812s
110	912869	204601	0.2762s
111	921133	225693	0.2805s
112	929397	246785	0.2835s
113	937661	267877	0.295s
114	945925	288969	0.2906s
115	954189	310061	0.3178s
116	962453	151315	0.2922s
117	970717	172407	0.2943s
118	978981	193499	0.2832s
119	987245	214591	0.2915s
120	995509	235683	0.2928s
121	1003773	256775	0.3103s
122	1012037	277867	0.3008s
123	1020301	298959	0.2964s
124	1028565	320051	0.3258s
125	1036829	161605	0.3045s
126	1045093	182697	0.3082s
127	1053357	203789	0.3076s
128	1061621	224881	0.3119s
129	1069885	245973	0.3076s
130	1078149	267065	0.4915s
131	1086413	168625	0.3152s
132	1094677	189717	0.3136s
133	1102941	170941	0.3261s
134	1111205	192033	0.3218s
135	1119469	213125	0.3383s
136	1127733	234217	0.3277s
137	1135997	255309	0.3703s
138	1144261	276401	0.3649s
139	1152525	297493	0.3427s
140	1160789	318585	0.3421s
141	1169053	339677	0.3814s
142	1177317	181303	0.3528s
143	1185581	202395	0.3814s
144	1193845	223487	0.3557s
145	1202109	244579	0.3378s
146	1210373	265671	0.3389s
147	1218637	286763	0.3527s
148	1226901	307855	0.3515s
149	1235165	328947	0.3877s
150	1243429	190471	0.3473s
151	1251693	211563	0.3573s
152	1259957	232655	0.3652s
153	1268221	253747	0.3692s
154	1276485	274839	0.3665s
155	1284749	295931	0.3749s
156	1293013	317023	0.361s
157	1301277	338115	0.3707s
158	1309541	359207	0.4067s
159	1317805	200841	0.393s
160	1326069	221933	0.3775s
161	1334333	243025	0.3738s
162	1342597	264117	0.3888s
163	1350861	285209	0.3879s
164	1359125	306301	0.3848s
165	1367389	327393	0.3851s
166	1375653	348485	0.429s
167	1383917	210289	0.3827s
168	1392181	231381	0.4038s
169	1400445	252473	0.4067s
170	1408709	273565	0.3917s
171	1416973	294657	0.4021s
172	1425237	315749	0.4069s
173	1433501	336841	0.4142s
174	1441765	357933	0.4389s
175	1450029	219849	0.4022s
176	1458293	240941	0.422s
177	1466557	262033	0.4127s
178	1474821	283125	0.4128s
179	1483085	304217	0.4249s
180	1491349	325309	0.4242s
181	1499613	346365	0.4057s
182	1507877	367421	0.533s
183	1516141	91686	0.4114s
184	1524405	92550	0.4007s
185	1532669	113586	0.3939s
This is the last UNSAT round.
