#iterationNumber	varNumber	clauseNumber	itertionTime
1	12137	32083	0.2166s
2	20445	35570	0.06465s
3	28753	57376	0.06983s
4	37061	64566	0.06514s
5	45369	86344	0.07681s
6	53677	93121	0.07075s
7	61985	114899	0.07485s
8	70293	136677	0.07335s
9	78601	158455	0.08676s
10	86909	150865	0.08376s
11	95217	172643	0.08265s
12	103525	194421	0.08501s
13	111833	216199	0.08726s
14	120141	237977	0.09533s
15	128449	223035	0.09496s
16	136757	244813	0.2453s
17	145065	150515	0.09719s
18	153373	172147	0.09927s
19	161681	193759	0.1745s
20	169989	156207	0.1471s
21	178297	159925	0.2261s
22	186605	107485	0.1042s
23	194913	128785	0.1037s
24	203221	150085	0.1066s
25	211529	171385	0.1095s
26	219837	192683	0.1214s
27	228145	103194	0.1896s
28	236453	97956	0.1188s
29	244761	119194	0.1122s
30	253069	140428	0.1261s
31	261377	83166	0.1127s
32	269685	104392	0.1211s
33	277993	125614	0.1235s
34	286301	146832	0.122s
35	294609	168040	0.1273s
36	302917	189248	0.1386s
37	311225	86611	0.1264s
38	319533	107819	0.1358s
39	327841	129027	0.1301s
40	336149	150235	0.1348s
41	344457	171443	0.1471s
42	352765	96951	0.1354s
43	361073	118159	0.1424s
44	369381	139367	0.1434s
45	377689	160575	0.1461s
46	385997	181783	0.1507s
47	394305	202991	0.1603s
48	402613	109359	0.1495s
49	410921	130567	0.1562s
50	419229	151775	0.1542s
51	427537	172983	0.1569s
52	435845	194191	0.191s
53	444153	119666	0.168s
54	452461	140872	0.2657s
55	460769	115017	0.2015s
56	469077	115478	0.1814s
57	477385	136658	0.1759s
58	485693	157838	0.1827s
59	494001	116452	0.1824s
60	502309	137622	0.1724s
61	510617	158792	0.1759s
62	518925	179962	0.1842s
63	527233	201132	0.1886s
64	535541	222296	0.3465s
65	543849	109691	0.2941s
66	552157	99903	0.1856s
67	560465	121047	0.2733s
68	568773	98809	0.1908s
69	577081	119953	0.1883s
70	585389	141097	0.1993s
71	593697	162241	0.1961s
72	602005	183385	0.2143s
73	610313	105357	0.198s
74	618621	126501	0.1951s
75	626929	147645	0.2046s
76	635237	168789	0.201s
77	643545	189933	0.2081s
78	651853	211077	0.2056s
79	660161	232221	0.2266s
80	668469	114765	0.2082s
81	676777	135909	0.2115s
82	685085	157053	0.2117s
83	693393	178197	0.2134s
84	701701	199341	0.2182s
85	710009	220485	0.2195s
86	718317	241629	0.2402s
87	726625	124173	0.2295s
88	734933	145317	0.2304s
89	743241	166461	0.2287s
90	751549	187605	0.2339s
91	759857	208749	0.2298s
92	768165	229893	0.2387s
93	776473	251037	0.2593s
94	784781	133581	0.2393s
95	793089	154725	0.2406s
96	801397	175869	0.2479s
97	809705	197013	0.246s
98	818013	218157	0.2533s
99	826321	239301	0.2396s
100	834629	260445	0.3982s
101	842937	142667	0.2488s
102	851245	163811	0.2546s
103	859553	184947	0.3287s
104	867861	135913	0.2566s
105	876169	157041	0.2536s
106	884477	178169	0.2574s
107	892785	199297	0.266s
108	901093	220425	0.2836s
109	909401	241553	0.2788s
110	917709	143229	0.2731s
111	926017	164357	0.2728s
112	934325	185485	0.2799s
113	942633	206613	0.2827s
114	950941	227741	1.878s
115	959249	149255	0.2786s
116	967557	150361	0.2775s
117	975865	171489	0.2865s
118	984173	192617	0.2974s
119	992481	213745	0.291s
120	1000789	234873	0.2941s
121	1009097	256001	0.2938s
122	1017405	277129	0.2956s
123	1025713	298257	0.298s
124	1034021	319385	0.3263s
125	1042329	160285	0.3076s
126	1050637	181413	0.316s
127	1058945	202541	0.3041s
128	1067253	223669	0.3028s
129	1075561	244797	0.2985s
130	1083869	265925	0.3164s
131	1092177	287053	0.3199s
132	1100485	308181	0.3175s
133	1108793	329309	0.3146s
134	1117101	350437	0.3467s
135	1125409	171105	0.3185s
136	1133717	192233	0.3157s
137	1142025	213361	0.3202s
138	1150333	234489	0.3223s
139	1158641	255617	0.7463s
140	1166949	176605	0.3365s
141	1175257	177695	0.3445s
142	1183565	198823	0.3362s
143	1191873	219951	0.3352s
144	1200181	241079	0.3322s
145	1208489	262207	0.3445s
146	1216797	283335	0.3375s
147	1225105	304463	0.3486s
148	1233413	325591	0.3341s
149	1241721	346719	0.3826s
150	1250029	188333	0.3546s
151	1258337	209461	1.024s
152	1266645	190845	0.3509s
153	1274953	192087	0.3551s
154	1283261	213215	0.363s
155	1291569	234343	0.36s
156	1299877	255471	0.3688s
157	1308185	276599	0.3626s
158	1316493	297727	0.3624s
159	1324801	318855	0.3753s
160	1333109	339983	0.3622s
161	1341417	361111	0.42s
162	1349725	203265	0.3693s
163	1358033	224393	0.3818s
164	1366341	245521	0.3819s
165	1374649	266649	0.381s
166	1382957	287777	0.9587s
167	1391265	181360	0.3918s
168	1399573	182406	0.463s
169	1407881	203522	0.4023s
170	1416189	224638	0.3918s
171	1424497	245754	0.4032s
172	1432805	266870	0.4231s
173	1441113	187644	0.4055s
174	1449421	208760	0.3926s
175	1457729	229876	0.4007s
176	1466037	250992	0.422s
177	1474345	272108	0.4175s
178	1482653	293224	1.392s
179	1490961	193927	0.4201s
180	1499269	194993	0.4174s
181	1507577	216109	0.4166s
182	1515885	237225	0.4014s
183	1524193	258341	0.5818s
184	1532501	279457	0.4553s
185	1540809	200205	0.4267s
186	1549117	221321	0.4963s
187	1557425	242437	0.4298s
188	1565733	263553	0.4374s
189	1574041	284669	0.4329s
190	1582349	305785	0.4196s
191	1590657	326901	0.4629s
192	1598965	207507	0.4308s
193	1607273	228623	0.4236s
194	1615581	249739	0.4292s
195	1623889	270855	0.4365s
196	1632197	291971	0.4401s
197	1640505	313087	0.574s
