#iterationNumber	varNumber	clauseNumber	itertionTime
1	8587	23427	0.1623s
2	14565	28769	0.05086s
3	20543	45035	0.05322s
4	26521	61285	0.05853s
5	32499	68766	0.06699s
6	38477	68624	0.0597s
7	44455	84600	0.06263s
8	50433	80258	0.06314s
9	56411	96218	0.06179s
10	62389	112166	0.1063s
11	68367	103583	0.06768s
12	74345	119373	0.07414s
13	80323	76515	0.06858s
14	86301	92143	0.1021s
15	92279	33400	0.08127s
16	98257	32269	0.06331s
17	104235	47767	0.07764s
18	110213	30172	0.08854s
19	116191	30221	0.08752s
20	122169	30121	0.2902s
This is the last UNSAT round.
