#iterationNumber	varNumber	clauseNumber	itertionTime
1	8131	22515	0.1616s
2	13653	26603	0.04245s
3	19175	41389	0.04621s
4	24697	56079	0.05148s
5	30219	35509	0.04953s
6	35741	50167	0.05628s
7	41263	41504	0.05158s
8	46785	56124	0.05356s
9	52307	70738	0.07092s
10	57829	42446	0.05544s
11	63351	44730	0.05976s
12	68873	59322	0.05793s
13	74395	73906	0.06443s
14	79917	36127	0.07569s
15	85439	28373	0.0672s
16	90961	28271	0.06043s
17	96483	42805	0.06942s
18	102005	28163	0.08347s
19	107527	27713	0.06551s
20	113049	42231	0.08591s
21	118571	27069	0.2999s
This is the last UNSAT round.
