#iterationNumber	varNumber	clauseNumber	itertionTime
1	7967	22187	0.1533s
2	13325	25776	0.04276s
3	18683	40168	0.04689s
4	24041	54556	0.04994s
5	29399	39555	0.05597s
6	34757	53919	0.05305s
7	40115	47382	0.04916s
8	45473	61688	0.05226s
9	50831	75992	0.08454s
10	56189	57998	0.09554s
11	61547	62239	0.05721s
12	66905	67357	0.05634s
13	72263	81653	0.05868s
14	77621	95949	0.06533s
15	82979	110233	0.06853s
16	88337	73802	0.06231s
17	93695	88086	0.06849s
18	99053	102370	0.07997s
19	104411	84479	0.09868s
20	109769	87832	0.07082s
21	115127	102084	0.08019s
22	120485	77570	0.0821s
23	125843	91808	0.08984s
24	131201	71451	0.1203s
25	136559	38785	0.07053s
26	141917	52987	0.07582s
27	147275	32467	0.08629s
28	152633	32736	0.09512s
29	157991	25509	0.07817s
30	163349	25195	0.2825s
This is the last UNSAT round.
