#iterationNumber	varNumber	clauseNumber	itertionTime
1	8099	22451	0.1602s
2	13589	26437	0.04286s
3	19079	41183	0.04391s
4	24569	55883	0.04706s
5	30059	70571	0.0495s
6	35549	41905	0.05389s
7	41039	56583	0.05027s
8	46529	71245	0.05902s
9	52019	51327	0.05116s
10	57509	65975	0.05742s
11	62999	80537	0.05655s
12	68489	95091	0.0702s
13	73979	52587	0.08751s
14	79469	54710	0.058s
15	84959	69232	0.1009s
16	90449	55538	0.09436s
17	95939	55953	0.07014s
18	101429	70455	0.08651s
19	106919	51643	0.07589s
20	112409	47307	0.07409s
21	117899	61775	0.09969s
22	123389	39776	0.07341s
23	128879	54218	0.06955s
24	134369	68656	0.2141s
25	139859	25542	0.2053s
This is the last UNSAT round.
