#iterationNumber	varNumber	clauseNumber	itertionTime
1	8891	24195	0.1673s
2	15173	28652	0.04894s
3	21455	45462	0.05039s
4	27737	62244	0.05675s
5	34019	37775	0.05543s
6	40301	54523	0.0618s
7	46583	40625	0.05597s
8	52865	57359	0.06075s
9	59147	45421	0.0584s
10	65429	62147	0.05807s
11	71711	78869	0.06243s
12	77993	49120	0.08326s
13	84275	50959	0.06298s
14	90557	67629	0.0656s
15	96839	84295	0.07237s
16	103121	56967	0.07016s
17	109403	73621	0.06808s
18	115685	90275	0.07262s
19	121967	106929	0.07927s
20	128249	63674	0.07416s
21	134531	80300	0.08029s
22	140813	96908	0.07967s
23	147095	113504	0.08705s
24	153377	63077	0.08096s
25	159659	79665	0.1076s
26	165941	65664	0.09052s
27	172223	66625	0.09633s
28	178505	83203	0.08932s
29	184787	99765	0.1048s
30	191069	70240	0.09647s
31	197351	86798	0.1077s
32	203633	73333	0.09922s
33	209915	89879	0.1037s
34	216197	106401	0.1067s
35	222479	72317	0.1153s
36	228761	70394	0.09756s
37	235043	86872	0.09482s
38	241325	103346	0.1009s
39	247607	119816	0.09862s
40	253889	136282	0.1118s
41	260171	65681	0.1351s
42	266453	66628	0.1378s
43	272735	67754	0.125s
44	279017	68746	0.1351s
45	285299	69758	0.1428s
46	291581	66451	0.1334s
47	297863	65353	0.1478s
48	304145	65939	0.1207s
49	310427	82353	0.2121s
50	316709	61772	0.1269s
51	322991	78162	0.141s
52	329273	63596	0.1175s
53	335555	79986	0.1568s
54	341837	65060	0.1428s
55	348119	64048	0.1346s
56	354401	80422	0.3355s
This is the last UNSAT round.
