#iterationNumber	varNumber	clauseNumber	itertionTime
1	8247	22747	0.1684s
2	13885	27160	0.04626s
3	19523	42348	0.04926s
4	25161	57510	0.05135s
5	30799	47348	0.04801s
6	36437	62302	0.04944s
7	42075	77226	0.06742s
8	47713	38694	0.05285s
9	53351	53504	0.05742s
10	58989	27070	0.05897s
11	64627	41836	0.05776s
12	70265	27117	0.055s
13	75903	41881	0.06376s
14	81541	26618	0.08873s
15	87179	26338	0.2006s
16	92817	26153	0.07371s
17	98455	26055	0.06283s
18	104093	40785	0.2103s
This is the last UNSAT round.
