#iterationNumber	varNumber	clauseNumber	itertionTime
1	8263	22779	0.1665s
2	13917	27224	0.04663s
3	19571	42478	0.0468s
4	25225	57692	0.04981s
5	30879	48888	0.04903s
6	36533	64102	0.05094s
7	42187	79316	0.05718s
8	47841	94530	0.05626s
9	53495	109742	0.06329s
10	59149	86090	0.05727s
11	64803	101282	0.07681s
12	70457	116470	0.06608s
13	76111	106239	0.06723s
14	81765	121347	0.09204s
15	87419	94025	0.07343s
16	93073	109027	0.0728s
17	98727	57462	0.06559s
18	104381	72382	0.0662s
19	110035	87280	0.07214s
20	115689	40200	0.06995s
21	121343	55036	0.07809s
22	126997	32740	0.06852s
23	132651	47556	0.07857s
24	138305	29465	0.08051s
25	143959	28985	0.07841s
26	149613	43771	0.07967s
27	155267	27748	0.1535s
28	160921	27273	0.1004s
29	166575	27014	0.07942s
30	172229	26604	0.2062s
This is the last UNSAT round.
