#iterationNumber	varNumber	clauseNumber	itertionTime
1	13147	33239	0.2171s
2	23685	44344	0.08099s
3	34223	72310	0.08409s
4	44761	70407	0.08573s
5	55299	98325	0.09752s
6	65837	96964	0.09092s
7	76375	124882	0.1054s
8	86913	123767	0.105s
9	97451	151683	0.1096s
10	107989	150686	0.1094s
11	118527	178602	0.1113s
12	129065	206518	0.1227s
13	139603	190923	0.1112s
14	150141	218839	0.1486s
15	160679	246737	0.1419s
16	171217	228010	0.144s
17	181755	255854	0.1499s
18	192293	245500	0.1492s
19	202831	273344	0.1443s
20	213369	301184	0.1433s
21	223907	282879	0.179s
22	234445	310711	0.1846s
23	244983	338537	0.1697s
24	255521	320599	0.2953s
25	266059	348419	0.247s
26	276597	345906	0.1654s
27	287135	373718	0.162s
28	297673	401526	0.1671s
29	308211	383969	0.1694s
30	318749	411769	0.2002s
31	329287	439565	0.2692s
32	339825	467357	0.2179s
33	350363	432495	0.4s
34	360901	460263	0.3391s
35	371439	455848	0.2328s
36	381977	468425	0.4611s
37	392515	480305	0.2346s
38	403053	508045	0.2428s
39	413591	502101	0.4195s
40	424129	529809	0.4048s
41	434667	524727	0.561s
42	445205	535755	0.4237s
43	455743	545692	0.3614s
44	466281	551006	0.2513s
45	476819	578670	0.2431s
46	487357	572493	0.7186s
47	497895	600157	0.4338s
48	508433	596393	0.5106s
49	518971	608632	0.2598s
50	529509	636264	0.7458s
51	540047	628525	0.6709s
52	550585	591961	0.5281s
53	561123	601852	0.4661s
54	571661	605074	0.4361s
55	582199	632594	0.4525s
56	592737	590848	0.6109s
57	603275	597454	0.3173s
58	613813	603984	0.5817s
59	624351	591110	0.3491s
60	634889	618498	0.6605s
61	645427	609282	0.6419s
62	655965	595868	0.3715s
63	666503	600476	0.2966s
64	677041	627796	0.3907s
65	687579	616978	0.6746s
66	698117	614525	0.5204s
67	708655	641811	0.4219s
68	719193	630233	1.371s
69	729731	634179	0.5079s
70	740269	661437	0.6044s
71	750807	646168	0.5069s
72	761345	654396	0.3499s
73	771883	681638	0.5421s
74	782421	708874	1.046s
75	792959	672087	0.3766s
76	803497	680037	1.121s
77	814035	684180	1.009s
78	824573	691997	1.183s
79	835111	690707	0.9258s
80	845649	698605	0.9882s
81	856187	695106	0.3565s
82	866725	722236	0.7512s
83	877263	711592	0.4364s
84	887801	738718	0.7659s
85	898339	727840	3.182s
86	908877	730398	0.4282s
87	919415	732371	1.42s
88	929953	740941	1.116s
89	940491	735848	1.227s
90	951029	742205	0.4339s
91	961567	769283	1.289s
92	972105	757774	0.5496s
93	982643	784842	1.376s
94	993181	764848	0.954s
95	1003719	771384	0.5983s
96	1014257	798440	0.754s
97	1024795	784378	0.5677s
98	1035333	811430	0.7584s
99	1045871	796808	1.27s
100	1056409	792362	0.4468s
101	1066947	799161	0.5208s
102	1077485	826183	0.4991s
103	1088023	853205	2.647s
104	1098561	818300	1.071s
105	1109099	824287	0.4399s
106	1119637	831077	0.7671s
107	1130175	858085	0.5795s
108	1140713	845544	0.8647s
109	1151251	851384	2.81s
110	1161789	855613	0.5946s
111	1172327	882615	1.925s
112	1182865	868187	1.461s
113	1193403	861520	0.6215s
114	1203941	888498	0.491s
115	1214479	876216	1.291s
116	1225017	879309	0.5729s
117	1235555	906281	1.435s
118	1246093	884908	0.6253s
119	1256631	911862	1.361s
120	1267169	898084	0.6809s
121	1277707	925030	6.672s
122	1288245	868376	1.416s
123	1298783	873604	0.9458s
124	1309321	877983	0.5899s
125	1319859	883730	1.005s
126	1330397	889207	3.227s
127	1340935	878308	2.335s
128	1351473	873916	1.884s
129	1362011	876027	2.644s
130	1372549	872628	1.766s
131	1383087	875720	1.376s
132	1393625	881727	1.447s
133	1404163	887986	0.6303s
134	1414701	892382	2.669s
135	1425239	896166	0.7669s
136	1435777	901956	1.125s
137	1446315	903476	2.835s
138	1456853	896011	2.61s
139	1467391	896861	1.228s
140	1477929	902690	0.6929s
141	1488467	929450	23.92s
This is the last UNSAT round.
