#iterationNumber	varNumber	clauseNumber	itertionTime
1	7891	22035	0.1535s
2	13173	25438	0.04318s
3	18455	39624	0.044s
4	23737	53806	0.04693s
5	29019	34430	0.04453s
6	34301	48584	0.04657s
7	39583	62738	0.05073s
8	44865	76884	0.05633s
9	50147	39650	0.05141s
10	55429	53760	0.05533s
11	60711	43203	0.05635s
12	65993	57293	0.08237s
13	71275	47475	0.0569s
14	76557	49472	0.05655s
15	81839	63554	0.05716s
16	87121	77618	0.07622s
17	92403	32207	0.06962s
18	97685	32249	0.1006s
19	102967	25952	0.06788s
20	108249	25855	0.06261s
21	113531	39877	0.1253s
22	118813	25207	0.2469s
This is the last UNSAT round.
