#iterationNumber	varNumber	clauseNumber	itertionTime
1	7943	22139	0.1597s
2	13277	25679	0.04874s
3	18611	39993	0.04536s
4	23945	30314	0.04863s
5	29279	33041	0.04724s
6	34613	47263	0.04666s
7	39947	61481	0.07009s
8	45281	39543	0.05259s
9	50615	53729	0.05583s
10	55949	36724	0.05328s
11	61283	50886	0.05184s
12	66617	65048	0.05429s
13	71951	79206	0.1054s
14	77285	42210	0.0622s
15	82619	56360	0.05852s
16	87953	70510	0.1021s
17	93287	25686	0.05757s
18	98621	39812	0.08139s
19	103955	25527	0.3034s
This is the last UNSAT round.
