#iterationNumber	varNumber	clauseNumber	itertionTime
1	8623	23499	0.1583s
2	14637	28892	0.05161s
3	20651	45274	0.04827s
4	26665	61640	0.05703s
5	32679	64882	0.0543s
6	38693	81248	0.06669s
7	44707	88046	0.06368s
8	50721	104352	0.07541s
9	56735	110226	0.072s
10	62749	126516	0.08263s
11	68763	132909	0.1089s
12	74777	127513	0.0724s
13	80791	143433	0.1196s
14	86805	137293	0.08526s
15	92819	125228	0.08375s
16	98833	140916	0.1074s
17	104847	79930	0.079s
18	110861	83953	0.1703s
19	116875	44683	0.07896s
20	122889	46029	0.0729s
21	128903	61615	0.07386s
22	134917	77201	0.1002s
23	140931	45042	0.08045s
24	146945	30898	0.1147s
25	152959	28164	0.08037s
26	158973	27883	0.079s
27	164987	43369	0.08185s
28	171001	58851	0.2794s
This is the last UNSAT round.
