#iterationNumber	varNumber	clauseNumber	itertionTime
1	8567	23387	0.1645s
2	14525	28685	0.05368s
3	20483	44931	0.04993s
4	26441	61169	0.05992s
5	32399	63446	0.05184s
6	38357	79682	0.06543s
7	44315	85808	0.09009s
8	50273	92543	0.06727s
9	56231	108649	0.08335s
10	62189	98816	0.06665s
11	68147	114634	0.07231s
12	74105	73025	0.07735s
13	80063	88689	0.08694s
14	86021	70505	0.08003s
15	91979	70392	0.104s
16	97937	72956	0.0781s
17	103895	49614	0.0749s
18	109853	65074	0.06977s
19	115811	80510	0.08721s
20	121769	31189	0.07151s
21	127727	46605	0.07816s
22	133685	29437	0.1027s
23	139643	28139	0.1754s
24	145601	27881	0.1045s
25	151559	27514	0.1999s
This is the last UNSAT round.
