#iterationNumber	varNumber	clauseNumber	itertionTime
1	8307	22867	0.154s
2	14005	27464	0.04804s
3	19703	42832	0.04612s
4	25401	58188	0.048s
5	31099	73540	0.05556s
6	36797	41321	0.06027s
7	42495	44705	0.05855s
8	48193	59843	0.05956s
9	53891	46465	0.0568s
10	59589	61535	0.06545s
11	65287	49544	0.05775s
12	70985	64552	0.08068s
13	76683	50916	0.06068s
14	82381	65896	0.07216s
15	88079	50881	0.06452s
16	93777	65801	0.06387s
17	99475	80709	0.0761s
18	105173	28297	0.06689s
19	110871	43175	0.1866s
20	116569	27572	0.06948s
21	122267	27489	0.2137s
This is the last UNSAT round.
