#iterationNumber	varNumber	clauseNumber	itertionTime
1	8391	23035	0.1525s
2	14173	27846	0.04831s
3	19955	43516	0.04979s
4	25737	44416	0.05242s
5	31519	59932	0.05931s
6	37301	53872	0.06111s
7	43083	49499	0.0664s
8	48865	44171	0.05437s
9	54647	59353	0.06497s
10	60429	28526	0.05685s
11	66211	28821	0.05847s
12	71993	43915	0.06253s
13	77775	59001	0.07798s
14	83557	28609	0.07041s
15	89339	28578	0.06829s
16	95121	28071	0.07473s
17	100903	27228	0.06615s
18	106685	42266	0.1012s
19	112467	27007	0.2914s
This is the last UNSAT round.
