#iterationNumber	varNumber	clauseNumber	itertionTime
1	7927	22107	0.1517s
2	13245	25635	0.04214s
3	18563	39885	0.04148s
4	23881	54119	0.04388s
5	29199	68339	0.05001s
6	34517	37041	0.053s
7	39835	39501	0.04932s
8	45153	53663	0.06433s
9	50471	42709	0.05642s
10	55789	56863	0.05917s
11	61107	45781	0.05443s
12	66425	59913	0.06422s
13	71743	38377	0.05673s
14	77061	52501	0.06533s
15	82379	26448	0.08117s
16	87697	26385	0.06318s
17	93015	26468	0.05628s
18	98333	40566	0.08251s
19	103651	25158	0.131s
20	108969	25002	0.1525s
This is the last UNSAT round.
