#iterationNumber	varNumber	clauseNumber	itertionTime
1	7931	22155	0.1541s
2	13253	25187	0.04189s
3	18575	39489	0.04237s
4	23897	53787	0.04947s
5	29219	27056	0.04553s
6	34541	41346	0.04499s
7	39863	55624	0.04738s
8	45185	69898	0.05296s
9	50507	27437	0.04959s
10	55829	41695	0.04857s
11	61151	55949	0.05268s
12	66473	70199	0.07339s
13	71795	27953	0.06107s
14	77117	27943	0.06596s
15	82439	28050	0.05895s
16	87761	42268	0.0641s
17	93083	27109	0.06506s
18	98405	26877	0.0861s
19	103727	26824	0.06242s
20	109049	41014	0.09825s
21	114371	26327	0.06231s
22	119693	40501	0.1019s
23	125015	25802	0.1487s
This is the last UNSAT round.
