#iterationNumber	varNumber	clauseNumber	itertionTime
1	8327	22907	0.1507s
2	14045	27532	0.04695s
3	19763	42870	0.04833s
4	25481	58192	0.04698s
5	31199	73514	0.05459s
6	36917	57166	0.06518s
7	42635	53309	0.05504s
8	48353	68423	0.06158s
9	54071	39879	0.05408s
10	59789	54889	0.05566s
11	65507	69863	0.05564s
12	71225	84825	0.06211s
13	76943	27947	0.06608s
14	82661	27315	0.08593s
15	88379	26541	0.06439s
16	94097	26337	0.08955s
17	99815	26062	0.06262s
18	105533	40952	0.3266s
This is the last UNSAT round.
