#iterationNumber	varNumber	clauseNumber	itertionTime
1	8231	22715	0.1656s
2	13853	27034	0.04429s
3	19475	42244	0.04972s
4	25097	57376	0.05918s
5	30719	47453	0.0528s
6	36341	62485	0.05866s
7	41963	53961	0.05356s
8	47585	68769	0.05168s
9	53207	83567	0.05507s
10	58829	29034	0.05661s
11	64451	43820	0.05495s
12	70073	58600	0.0638s
13	75695	29237	0.06441s
14	81317	29355	0.05941s
15	86939	44129	0.07115s
16	92561	27353	0.07217s
17	98183	26820	0.07803s
18	103805	26063	0.06823s
19	109427	25986	0.06353s
20	115049	40684	0.2797s
This is the last UNSAT round.
