#iterationNumber	varNumber	clauseNumber	itertionTime
1	8479	23211	0.1587s
2	14349	28238	0.04847s
3	20219	44112	0.04889s
4	26089	59982	0.05464s
5	31959	61585	0.05442s
6	37829	77447	0.06405s
7	43699	84050	0.06359s
8	49569	99904	0.07549s
9	55439	99080	0.06767s
10	61309	114672	0.07027s
11	67179	105025	0.06175s
12	73049	120599	0.06477s
13	78919	136173	0.06411s
14	84789	151747	0.06854s
15	90659	167321	0.0864s
16	96529	145910	0.07148s
17	102399	161466	0.07951s
18	108269	177022	0.08399s
19	114139	192578	0.08105s
20	120009	172030	0.09107s
21	125879	187560	0.09459s
22	131749	203082	0.1367s
23	137619	190708	0.1102s
24	143489	169620	0.09138s
25	149359	185026	0.08428s
26	155229	200388	0.0879s
27	161099	215746	0.1175s
28	166969	76022	0.1449s
29	172839	77522	0.08021s
30	178709	92804	0.1171s
31	184579	33539	0.1309s
32	190449	28110	0.1194s
33	196319	27724	0.2839s
This is the last UNSAT round.
