#iterationNumber	varNumber	clauseNumber	itertionTime
1	8375	23003	0.1611s
2	14141	27769	0.04371s
3	19907	43367	0.05432s
4	25673	47799	0.04935s
5	31439	63321	0.05452s
6	37205	78835	0.05887s
7	42971	76014	0.05351s
8	48737	91512	0.08036s
9	54503	93042	0.08084s
10	60269	94889	0.06327s
11	66035	110179	0.06952s
12	71801	125459	0.07895s
13	77567	104860	0.1813s
14	83333	108800	0.08063s
15	89099	94241	0.06847s
16	94865	109333	0.1298s
17	100631	56796	0.06533s
18	106397	71854	0.07763s
19	112163	61700	0.06919s
20	117929	76734	0.0755s
21	123695	91736	0.08766s
22	129461	27066	0.1404s
23	135227	26710	0.07215s
24	140993	26267	0.2827s
This is the last UNSAT round.
