#iterationNumber	varNumber	clauseNumber	itertionTime
1	8651	23555	0.1567s
2	14693	29051	0.04914s
3	20735	45591	0.0535s
4	26777	55291	0.05641s
5	32819	71827	0.06059s
6	38861	81279	0.06053s
7	44903	97811	0.06153s
8	50945	114343	0.07112s
9	56987	119987	0.0738s
10	63029	136309	0.08948s
11	69071	102622	0.07331s
12	75113	64281	0.06466s
13	81155	80325	0.06222s
14	87197	96369	0.08268s
15	93239	70829	0.06591s
16	99281	86765	0.0716s
17	105323	102573	0.08365s
18	111365	49676	0.08138s
19	117407	65460	0.1194s
20	123449	51980	0.1096s
21	129491	32361	0.07206s
22	135533	47963	0.08572s
23	141575	33001	0.09617s
24	147617	32119	0.0897s
25	153659	28365	0.1197s
26	159701	28164	0.07985s
27	165743	43718	0.3058s
This is the last UNSAT round.
