#iterationNumber	varNumber	clauseNumber	itertionTime
1	8495	23243	0.1576s
2	14381	28324	0.04747s
3	20267	44318	0.05407s
4	26153	60308	0.06159s
5	32039	61957	0.06232s
6	37925	71219	0.06444s
7	43811	87093	0.06069s
8	49697	102941	0.07742s
9	55583	90134	0.07891s
10	61469	65480	0.06013s
11	67355	81062	0.07363s
12	73241	74213	0.06592s
13	79127	89791	0.06455s
14	85013	105369	0.06526s
15	90899	120947	0.07528s
16	96785	136525	0.07686s
17	102671	98996	0.07379s
18	108557	114520	0.08433s
19	114443	130010	0.1018s
20	120329	94751	0.08302s
21	126215	91467	0.09179s
22	132101	106801	0.08525s
23	137987	34934	0.08104s
24	143873	50236	0.08165s
25	149759	34438	0.07934s
26	155645	49740	0.08251s
27	161531	65038	0.0781s
28	167417	80336	0.103s
29	173303	28978	0.1129s
30	179189	28232	0.08318s
31	185075	43478	0.1201s
32	190961	27892	0.2513s
This is the last UNSAT round.
