#iterationNumber	varNumber	clauseNumber	itertionTime
1	8243	22739	0.1573s
2	13877	27153	0.04374s
3	19511	42383	0.04498s
4	25145	57477	0.04819s
5	30779	72541	0.05395s
6	36413	47797	0.05681s
7	42047	62763	0.06108s
8	47681	49737	0.05913s
9	53315	49513	0.06889s
10	58949	44917	0.05838s
11	64583	59763	0.05548s
12	70217	74609	0.07838s
13	75851	37052	0.0683s
14	81485	37668	0.07091s
15	87119	38357	0.06117s
16	92753	53149	0.0631s
17	98387	67941	0.06471s
18	104021	82703	0.07907s
19	109655	37643	0.0738s
20	115289	37402	0.1388s
21	120923	25706	0.2785s
This is the last UNSAT round.
