#iterationNumber	varNumber	clauseNumber	itertionTime
1	8555	23363	0.1539s
2	14501	28604	0.04528s
3	20447	44798	0.05765s
4	26393	51778	0.05677s
5	32339	67932	0.06118s
6	38285	73375	0.07641s
7	44231	79697	0.06532s
8	50177	82674	0.061s
9	56123	98472	0.05723s
10	62069	114182	0.05733s
11	68015	129884	0.06863s
12	73961	48876	0.06089s
13	79907	64472	0.06355s
14	85853	80066	0.07733s
15	91799	47043	0.06842s
16	97745	62589	0.08623s
17	103691	48242	0.07532s
18	109637	49539	0.07275s
19	115583	65071	0.109s
20	121529	51581	0.09152s
21	127475	52981	0.1013s
22	133421	53706	0.07316s
23	139367	69200	0.08343s
24	145313	48523	0.08845s
25	151259	63975	0.08795s
26	157205	34471	0.08807s
27	163151	31506	0.1276s
28	169097	27273	0.1413s
29	175043	27093	0.1197s
30	180989	26641	0.1432s
This is the last UNSAT round.
