#iterationNumber	varNumber	clauseNumber	itertionTime
1	8471	23195	0.1551s
2	14333	28191	0.05083s
3	20195	44099	0.05625s
4	26057	48829	0.04998s
5	31919	64647	0.052s
6	37781	80461	0.05313s
7	43643	96241	0.1022s
8	49505	86418	0.05854s
9	55367	102154	0.05967s
10	61229	117874	0.05912s
11	67091	133594	0.07635s
12	72953	122922	0.07327s
13	78815	138420	0.1228s
14	84677	109820	0.07266s
15	90539	125296	0.07924s
16	96401	95579	0.1144s
17	102263	56945	0.09232s
18	108125	28657	0.2119s
19	113987	27994	0.06597s
20	119849	43192	0.07105s
21	125711	58386	0.236s
This is the last UNSAT round.
