#iterationNumber	varNumber	clauseNumber	itertionTime
1	8603	23459	0.1609s
2	14597	28841	0.04951s
3	20591	45139	0.0522s
4	26585	61433	0.05739s
5	32579	65775	0.05797s
6	38573	81939	0.07977s
7	44567	84898	0.0742s
8	50561	94685	0.05967s
9	56555	105588	0.06004s
10	62549	121714	0.06477s
11	68543	137840	0.06523s
12	74537	153966	0.07498s
13	80531	170092	0.0791s
14	86525	157844	0.07618s
15	92519	173970	0.1183s
16	98513	170959	0.09145s
17	104507	187023	0.1484s
18	110501	169557	0.09842s
19	116495	171349	0.234s
20	122489	165992	0.09833s
21	128483	181732	0.1283s
22	134477	134910	0.09761s
23	140471	88741	0.09944s
24	146465	104351	0.09855s
25	152459	91330	0.09433s
26	158453	106840	0.09107s
27	164447	34975	0.07873s
28	170441	50461	0.1276s
29	176435	26994	0.1988s
30	182429	26699	0.2245s
This is the last UNSAT round.
