#iterationNumber	varNumber	clauseNumber	itertionTime
1	8595	23443	0.1585s
2	14581	28776	0.04952s
3	20567	45054	0.05757s
4	26553	52344	0.05183s
5	32539	68606	0.06223s
6	38525	75728	0.06404s
7	44511	91946	0.06244s
8	50497	108152	0.06015s
9	56483	106116	0.07053s
10	62469	122240	0.06323s
11	68455	138328	0.1005s
12	74441	128528	0.06457s
13	80427	144430	0.08597s
14	86413	118690	0.07713s
15	92399	134500	0.07312s
16	98385	150310	0.08282s
17	104371	132467	0.07938s
18	110357	148211	0.09717s
19	116343	78071	0.07395s
20	122329	93713	0.1274s
21	128315	70831	0.08009s
22	134301	72513	0.1474s
23	140287	72391	0.1419s
24	146273	64323	0.08363s
25	152259	79847	0.1243s
26	158245	29195	0.1159s
27	164231	29093	0.2528s
This is the last UNSAT round.
