#iterationNumber	varNumber	clauseNumber	itertionTime
1	8379	23011	0.163s
2	14149	27803	0.04821s
3	19919	43415	0.05463s
4	25689	48899	0.05139s
5	31459	64363	0.05167s
6	37229	79815	0.06303s
7	42999	70354	0.05317s
8	48769	85732	0.05662s
9	54539	101110	0.06918s
10	60309	89899	0.06227s
11	66079	105237	0.06254s
12	71849	120543	0.08241s
13	77619	109422	0.07015s
14	83389	124720	0.06963s
15	89159	140018	0.1022s
16	94929	130105	0.111s
17	100699	43852	0.07081s
18	106469	58962	0.06559s
19	112239	74064	0.111s
20	118009	46452	0.07822s
21	123779	34832	0.07653s
22	129549	49884	0.07908s
23	135319	30422	0.07943s
24	141089	30596	0.07219s
25	146859	45616	0.1123s
26	152629	27325	0.0823s
27	158399	26283	0.2448s
28	164169	26073	0.1237s
This is the last UNSAT round.
