#iterationNumber	varNumber	clauseNumber	itertionTime
1	8199	22651	0.1659s
2	13789	26871	0.04628s
3	19379	41855	0.04574s
4	24969	56829	0.04908s
5	30559	71803	0.05069s
6	36149	52089	0.04938s
7	41739	67047	0.05478s
8	47329	82005	0.06381s
9	52919	69966	0.1012s
10	58509	74562	0.06964s
11	64099	71539	0.06012s
12	69689	86339	0.05949s
13	75279	101131	0.06314s
14	80869	115913	0.06986s
15	86459	56515	0.06435s
16	92049	71289	0.0623s
17	97639	86059	0.06504s
18	103229	100827	0.07516s
19	108819	50128	0.067s
20	114409	64856	0.06499s
21	119999	79584	0.08249s
22	125589	51216	0.1299s
23	131179	49452	0.1248s
24	136769	41224	0.08268s
25	142359	40873	0.1038s
26	147949	29151	0.09074s
27	153539	28030	0.3164s
This is the last UNSAT round.
