#iterationNumber	varNumber	clauseNumber	itertionTime
1	8059	22371	0.1541s
2	13509	26232	0.04208s
3	18959	40876	0.05135s
4	24409	38413	0.04618s
5	29859	52979	0.04689s
6	35309	67483	0.05053s
7	40759	37714	0.04896s
8	46209	52178	0.05599s
9	51659	31451	0.06002s
10	57109	33875	0.06813s
11	62559	35809	0.0569s
12	68009	38123	0.05487s
13	73459	52533	0.05622s
14	78909	66943	0.05934s
15	84359	81353	0.07178s
16	89809	49267	0.09614s
17	95259	50532	0.08343s
18	100709	25756	0.1152s
19	106159	25380	0.3027s
This is the last UNSAT round.
