#iterationNumber	varNumber	clauseNumber	itertionTime
1	8127	22507	0.1542s
2	13645	26589	0.04369s
3	19163	41491	0.04414s
4	24681	56369	0.05049s
5	30199	45093	0.04692s
6	35717	59961	0.04915s
7	41235	74829	0.04954s
8	46753	89697	0.05942s
9	52271	66250	0.05616s
10	57789	80994	0.06303s
11	63307	95736	0.07091s
12	68825	78234	0.05905s
13	74343	92892	0.0668s
14	79861	51062	0.05947s
15	85379	65616	0.05782s
16	90897	80166	0.05829s
17	96415	94712	0.06296s
18	101933	109242	0.07306s
19	107451	28449	0.0726s
20	112969	26126	0.06133s
21	118487	40620	0.08633s
22	124005	25515	0.3178s
This is the last UNSAT round.
