#iterationNumber	varNumber	clauseNumber	itertionTime
1	8511	23275	0.1582s
2	14413	28389	0.04813s
3	20315	44411	0.055s
4	26217	52195	0.0555s
5	32119	68177	0.05744s
6	38021	72231	0.05529s
7	43923	88203	0.06554s
8	49825	104171	0.05729s
9	55727	106064	0.06066s
10	61629	122032	0.06238s
11	67531	137930	0.06523s
12	73433	153828	0.09221s
13	79335	124400	0.06903s
14	85237	140196	0.1053s
15	91139	117722	0.08875s
16	97041	133304	0.1347s
17	102943	87873	0.0754s
18	108845	103349	0.07649s
19	114747	51111	0.07307s
20	120649	66519	0.07951s
21	126551	81921	0.08126s
22	132453	42388	0.08393s
23	138355	32738	0.09268s
24	144257	31913	0.0906s
25	150159	26684	0.07564s
26	156061	41946	0.09044s
27	161963	26461	0.3879s
This is the last UNSAT round.
