#iterationNumber	varNumber	clauseNumber	itertionTime
1	7939	22131	0.1542s
2	13269	25684	0.04158s
3	18599	39954	0.04323s
4	23929	54224	0.05033s
5	29259	34607	0.04821s
6	34589	48853	0.06322s
7	39919	41896	0.0621s
8	45249	39675	0.05317s
9	50579	53885	0.06937s
10	55909	37894	0.06712s
11	61239	39363	0.05889s
12	66569	40569	0.06693s
13	71899	38036	0.05458s
14	77229	52190	0.05721s
15	82559	66344	0.06671s
16	87889	26727	0.06841s
17	93219	26265	0.06438s
18	98549	25803	0.05942s
19	103879	39929	0.08895s
20	109209	25314	0.1168s
21	114539	24909	0.2172s
This is the last UNSAT round.
