#iterationNumber	varNumber	clauseNumber	itertionTime
1	8135	22523	0.1567s
2	13661	26612	0.04496s
3	19187	41434	0.04649s
4	24713	56232	0.05209s
5	30239	46058	0.04864s
6	35765	60812	0.04972s
7	41291	75514	0.0583s
8	46817	53025	0.05468s
9	52343	67695	0.05483s
10	57869	82349	0.1184s
11	63395	60614	0.05411s
12	68921	75224	0.07259s
13	74447	35964	0.07339s
14	79973	36983	0.06893s
15	85499	37116	0.07351s
16	91025	36336	0.05863s
17	96551	50886	0.06189s
18	102077	65436	0.06843s
19	107603	39438	0.06699s
20	113129	53962	0.1576s
21	118655	26033	0.06799s
22	124181	40543	0.06659s
23	129707	55049	0.3061s
This is the last UNSAT round.
