#iterationNumber	varNumber	clauseNumber	itertionTime
1	8679	23611	0.162s
2	14749	29187	0.04853s
3	20819	45809	0.05479s
4	26889	57465	0.0581s
5	32959	74087	0.05905s
6	39029	90709	0.06666s
7	45099	100265	0.07182s
8	51169	116887	0.07893s
9	57239	128605	0.0796s
10	63309	145219	0.07072s
11	69379	157353	0.08242s
12	75449	173963	0.09824s
13	81519	190573	0.0745s
14	87589	195188	0.07897s
15	93659	211708	0.08412s
16	99729	228188	0.1004s
17	105799	244616	0.1164s
18	111869	222307	0.08957s
19	117939	238689	0.1746s
20	124009	241872	0.1115s
21	130079	158392	0.08389s
22	136149	174490	0.1064s
23	142219	190572	0.2658s
24	148289	173726	0.1495s
25	154359	178936	0.09806s
26	160429	55403	0.0968s
27	166499	71081	0.09251s
28	172569	34700	0.1753s
29	178639	28280	0.09282s
30	184709	28146	0.2329s
This is the last UNSAT round.
