#iterationNumber	varNumber	clauseNumber	itertionTime
1	1434	3863	0.02546s
2	2592	5691	0.01079s
3	3750	8851	0.01062s
4	4908	12011	0.01109s
5	6066	15171	0.01178s
6	7224	11705	0.01161s
7	8382	14865	0.01152s
8	9540	18025	0.0125s
9	10698	21185	0.01521s
10	11856	17763	0.01459s
11	13014	20923	0.01499s
12	14172	24083	0.01304s
13	15330	27243	0.01435s
14	16488	30403	0.01694s
15	17646	18727	0.01544s
16	18804	21823	0.01544s
17	19962	24919	0.01754s
18	21120	28015	0.02186s
19	22278	31111	0.0199s
20	23436	23185	0.01753s
21	24594	26281	0.02448s
22	25752	29377	0.02568s
23	26910	32461	0.02399s
24	28068	24303	0.01916s
25	29226	27387	0.02181s
26	30384	30471	0.02434s
27	31542	33555	0.02304s
28	32700	36639	0.02862s
29	33858	29641	0.02241s
30	35016	32725	0.01997s
31	36174	35805	0.01916s
32	37332	38885	0.02587s
33	38490	33746	0.02305s
34	39648	36814	0.02127s
35	40806	39882	0.02395s
36	41964	42950	0.02814s
37	43122	46018	0.02552s
38	44280	34890	0.02132s
39	45438	37958	0.02226s
40	46596	41026	0.02492s
41	47754	44094	0.03253s
42	48912	47162	0.03271s
43	50070	40342	0.03036s
44	51228	43410	0.02666s
45	52386	46478	0.02774s
46	53544	49546	0.02925s
47	54702	44162	0.02915s
48	55860	47222	0.03035s
49	57018	43275	0.0283s
50	58176	46333	0.02904s
51	59334	49391	0.03336s
52	60492	43457	0.02799s
53	61650	46507	0.0314s
54	62808	49557	0.03449s
55	63966	44938	0.04048s
56	65124	42839	0.03123s
57	66282	45877	0.02903s
58	67440	48915	0.02967s
59	68598	51945	0.03299s
60	69756	44525	0.03104s
61	70914	47555	0.02917s
62	72072	50585	0.03632s
63	73230	44751	0.0331s
64	74388	47769	0.05489s
65	75546	45225	0.04256s
66	76704	45889	0.0676s
67	77862	46184	0.05692s
68	79020	45298	0.03301s
69	80178	48298	0.04158s
70	81336	45986	0.05809s
71	82494	46428	0.05767s
72	83652	45598	0.09142s
73	84810	46139	0.09832s
74	85968	45807	0.03928s
75	87126	45563	0.05812s
76	88284	45607	0.1036s
77	89442	44371	0.06157s
78	90600	44267	0.03542s
79	91758	44107	0.1205s
This is the last UNSAT round.
