#iterationNumber	varNumber	clauseNumber	itertionTime
1	2074	5193	0.04158s
2	3872	7900	0.0161s
3	5670	12710	0.01617s
4	7468	17520	0.01766s
5	9266	22330	0.01669s
6	11064	18744	0.01626s
7	12862	23554	0.01702s
8	14660	28364	0.01761s
9	16458	33174	0.02381s
10	18256	29656	0.03456s
11	20054	34426	0.03128s
12	21852	33080	0.02509s
13	23650	37850	0.03919s
14	25448	42620	0.03317s
15	27246	47390	0.03084s
16	29044	43628	0.02829s
17	30842	48398	0.02833s
18	32640	53168	0.02573s
19	34438	57938	0.02579s
20	36236	54244	0.02813s
21	38034	59014	0.03009s
22	39832	63784	0.0276s
23	41630	68554	0.03411s
24	43428	64733	0.02782s
25	45226	69501	0.02962s
26	47024	74269	0.0463s
27	48822	79037	0.03274s
28	50620	75325	0.03436s
29	52418	80093	0.03026s
30	54216	84861	0.03738s
31	56014	83177	0.05002s
32	57812	87945	0.04105s
33	59610	92713	0.04945s
34	61408	91045	0.0487s
35	63206	95813	0.04809s
36	65004	100581	0.06458s
37	66802	98977	0.04679s
38	68600	101651	0.04954s
39	70398	106419	0.04143s
40	72196	111187	0.05133s
41	73994	115955	0.04655s
42	75792	112275	0.05669s
43	77590	117043	0.0676s
44	79388	121811	0.08674s
45	81186	126579	0.06618s
46	82984	122855	0.06112s
47	84782	127623	0.06845s
48	86580	132391	0.0595s
49	88378	137159	0.05774s
50	90176	133551	0.06563s
51	91974	138319	0.06266s
52	93772	143087	0.06769s
53	95570	147855	0.09696s
54	97368	144313	0.08027s
55	99166	146969	0.06464s
56	100964	151737	0.07736s
57	102762	152257	0.1585s
58	104560	154869	0.09103s
59	106358	159637	0.06003s
60	108156	160107	0.07157s
61	109954	164875	0.0688s
62	111752	169643	0.06804s
63	113550	174411	0.07353s
64	115348	170643	0.0955s
65	117146	175411	0.09871s
66	118944	180179	0.1274s
67	120742	178481	0.1119s
68	122540	173969	0.06208s
69	124338	176501	0.06854s
70	126136	181233	0.07702s
71	127934	185965	0.09104s
72	129732	190697	0.08261s
73	131530	186739	0.2495s
74	133328	189225	0.07005s
75	135126	193957	0.07408s
76	136924	198689	0.3061s
77	138722	196812	0.07409s
78	140520	199333	0.0773s
79	142318	204065	0.0817s
80	144116	208797	0.08967s
81	145914	213529	0.1164s
82	147712	207318	0.1202s
83	149510	212044	0.08489s
84	151308	212324	0.07727s
85	153106	217050	0.1973s
86	154904	217336	0.0818s
87	156702	219860	0.07563s
88	158500	224586	0.1455s
89	160298	224894	0.1544s
90	162096	225909	0.08966s
91	163894	230631	0.1302s
92	165692	230045	0.08553s
93	167490	234767	0.09155s
94	169288	239489	0.1016s
95	171086	244211	0.104s
96	172884	240193	0.09347s
97	174682	244915	0.1217s
98	176480	249637	0.1107s
99	178278	247687	0.1125s
100	180076	252409	0.1045s
101	181874	257131	0.134s
102	183672	261853	0.4172s
103	185470	257647	0.1349s
104	187268	260179	0.09615s
105	189066	264901	0.1148s
106	190864	269623	0.1164s
107	192662	267891	0.09445s
108	194460	272613	0.09324s
109	196258	277335	0.1362s
110	198056	282057	0.1364s
111	199854	286779	0.4391s
112	201652	280372	0.148s
113	203450	285094	0.105s
114	205248	285348	0.1358s
115	207046	290070	0.125s
116	208844	294792	0.2928s
117	210642	292854	0.2738s
118	212440	294556	0.2936s
119	214238	296210	0.252s
120	216036	298726	0.4771s
121	217834	300793	0.2099s
122	219632	303273	0.127s
123	221430	307995	0.2686s
124	223228	308239	0.1503s
125	225026	310743	1.82s
126	226824	312829	0.2002s
127	228622	317551	0.9614s
128	230420	317403	0.7715s
129	232218	318661	0.1309s
130	234016	321173	1.154s
131	235814	322466	0.1278s
132	237612	324982	0.3148s
133	239410	326492	1.18s
134	241208	328760	1.092s
135	243006	330817	0.1264s
136	244804	335539	2.301s
137	246602	330919	2.597s
138	248400	331753	1.499s
139	250198	329777	0.2113s
140	251996	330487	0.7636s
141	253794	333009	2.289s
142	255592	331900	0.179s
143	257390	336598	0.2191s
144	259188	330824	0.1327s
145	260986	335514	2.763s
146	262784	330446	0.1321s
147	264582	329443	1.608s
148	266380	329648	0.197s
149	268178	334322	0.6806s
150	269976	330159	0.3313s
151	271774	330888	0.124s
152	273572	329988	1.005s
153	275370	330125	0.9792s
154	277168	328769	0.3219s
155	278966	329378	0.1531s
156	280764	334028	6.404s
This is the last UNSAT round.
