#iterationNumber	varNumber	clauseNumber	itertionTime
1	942	2829	0.01829s
2	1608	4218	0.007947s
3	2274	6172	0.007562s
4	2940	8126	0.007587s
5	3606	10080	0.008627s
6	4272	9882	0.00852s
7	4938	11836	0.008355s
8	5604	13790	0.009155s
9	6270	15744	0.008508s
10	6936	17698	0.009116s
11	7602	19652	0.009134s
12	8268	18430	0.009605s
13	8934	20384	0.01022s
14	9600	22338	0.01054s
15	10266	24292	0.009744s
16	10932	26246	0.01032s
17	11598	28200	0.01178s
18	12264	26978	0.01412s
19	12930	28932	0.01137s
20	13596	30886	0.0121s
21	14262	32840	0.01365s
22	14928	32666	0.0117s
23	15594	34620	0.01187s
24	16260	36574	0.01366s
25	16926	38528	0.02265s
26	17592	17575	0.01741s
27	18258	9547	0.01201s
28	18924	11365	0.01234s
29	19590	13183	0.01232s
30	20256	15001	0.01195s
31	20922	16819	0.01226s
32	21588	18637	0.01454s
33	22254	4392	0.03219s
This is the last UNSAT round.
