#iterationNumber	varNumber	clauseNumber	itertionTime
1	958	2861	0.01866s
2	1640	4303	0.008685s
3	2322	6305	0.01382s
4	3004	8307	0.008952s
5	3686	8621	0.009093s
6	4368	10623	0.007923s
7	5050	12625	0.009062s
8	5732	14627	0.009473s
9	6414	14421	0.008403s
10	7096	16423	0.008907s
11	7778	18425	0.0145s
12	8460	18771	0.009688s
13	9142	20773	0.01008s
14	9824	22775	0.01575s
15	10506	24777	0.02505s
16	11188	24571	0.01282s
17	11870	25989	0.02777s
18	12552	27407	0.01295s
19	13234	29409	0.01258s
20	13916	31411	0.03431s
21	14598	26618	0.02375s
22	15280	28578	0.2231s
23	15962	25114	0.9986s
This is the last UNSAT round.
