#iterationNumber	varNumber	clauseNumber	itertionTime
1	5852	15563	0.118s
2	9962	19069	0.03461s
3	14072	30025	0.03529s
4	18182	40975	0.03463s
5	22292	51915	0.03946s
6	26402	23095	0.04018s
7	30512	34005	0.03674s
8	34622	44911	0.04251s
9	38732	25374	0.04252s
10	42842	36260	0.044s
11	46952	24962	0.04289s
12	51062	35832	0.04612s
13	55172	26273	0.04308s
14	59282	37125	0.04519s
15	63392	47971	0.05012s
16	67502	27811	0.0503s
17	71612	38643	0.05338s
18	75722	27816	0.05499s
19	79832	27829	0.05287s
20	83942	38655	0.05558s
21	88052	49481	0.06735s
22	92162	29101	0.06767s
23	96272	29625	0.05577s
24	100382	40443	0.05823s
25	104492	51249	0.0628s
26	108602	62047	0.07596s
27	112712	72837	0.06914s
28	116822	28681	0.06971s
29	120932	39447	0.06742s
30	125042	50205	0.07986s
31	129152	60959	0.09871s
32	133262	26209	0.09228s
33	137372	26195	0.08686s
34	141482	36935	0.08986s
35	145592	25886	0.09207s
36	149702	36618	0.1206s
37	153812	25559	0.3809s
38	157922	25487	0.07394s
39	162032	25349	0.074s
40	166142	36065	0.09373s
41	170252	46777	0.08591s
42	174362	57485	0.3336s
43	178472	24227	0.08087s
44	182582	24132	0.1286s
This is the last UNSAT round.
