#iterationNumber	varNumber	clauseNumber	itertionTime
1	10620	25695	0.1978s
2	19498	36379	0.08949s
3	28376	59871	0.07674s
4	37254	83363	0.08521s
5	46132	73976	0.0994s
6	55010	97464	0.1474s
7	63888	98387	0.1255s
8	72766	110681	0.2203s
9	81644	121812	0.1882s
10	90522	124538	0.1718s
11	99400	134705	0.2176s
12	108278	141784	0.2095s
13	117156	150399	0.2542s
14	126034	159294	0.3026s
15	134912	166333	0.3038s
16	143790	176045	0.1857s
17	152668	187445	0.3097s
18	161546	195958	0.3352s
19	170424	207665	0.3554s
20	179302	218211	0.3871s
21	188180	224704	0.2872s
22	197058	236065	0.8201s
23	205936	231891	0.3051s
24	214814	241682	0.2846s
25	223692	252710	0.2556s
26	232570	263459	0.1611s
27	241448	267390	0.5692s
28	250326	273782	0.349s
29	259204	280527	0.3393s
30	268082	278650	0.3474s
31	276960	272676	0.2847s
32	285838	295614	0.3239s
33	294716	273201	0.3838s
34	303594	268328	0.3233s
35	312472	269791	0.306s
36	321350	278468	0.3607s
37	330228	282542	0.3904s
38	339106	289278	0.2029s
39	347984	311978	0.3187s
40	356862	299410	0.2264s
41	365740	322106	0.3831s
42	374618	314269	0.2753s
43	383496	336959	0.3472s
44	392374	330284	0.2223s
45	401252	352968	0.2433s
46	410130	347704	0.3281s
47	419008	370340	0.2405s
48	427886	352867	0.2387s
49	436764	375485	0.361s
50	445642	337858	0.3566s
51	454520	337984	0.4228s
52	463398	343744	0.2677s
53	472276	366256	0.8197s
54	481154	348038	0.5906s
55	490032	348719	0.4196s
56	498910	354447	0.2701s
57	507788	349702	0.3916s
58	516666	353013	0.2366s
59	525544	375409	0.374s
60	534422	397801	0.5008s
61	543300	362260	0.2532s
62	552178	384580	0.2449s
63	561056	406900	0.2536s
64	569934	429216	0.2891s
65	578812	375214	0.3322s
66	587690	397518	0.302s
67	596568	419812	0.3462s
68	605446	389051	0.4527s
69	614324	411323	0.3163s
70	623202	388535	0.5002s
71	632080	391416	0.4901s
72	640958	395286	0.5902s
73	649836	398986	0.4049s
74	658714	402354	0.4442s
75	667592	424544	0.5901s
76	676470	391526	0.5625s
77	685348	395657	0.2912s
78	694226	417797	0.5208s
79	703104	397997	0.5047s
80	711982	394218	0.6113s
81	720860	388357	0.7577s
82	729738	388670	0.6861s
83	738616	391637	0.3037s
84	747494	413673	0.5053s
85	756372	396009	0.7324s
86	765250	396649	0.438s
87	774128	400195	0.5057s
88	783006	422201	0.5027s
89	791884	403026	1.081s
90	800762	394899	0.3425s
91	809640	416867	0.3354s
92	818518	438829	0.3604s
93	827396	460785	1.046s
94	836274	397089	0.5141s
95	845152	419037	0.6623s
96	854030	403254	0.3871s
97	862908	425166	0.3801s
98	871786	447068	0.5626s
99	880664	400940	0.3741s
100	889542	422832	0.4688s
101	898420	407469	0.352s
102	907298	429359	0.5109s
103	916176	412228	0.3311s
104	925054	434116	0.3356s
105	933932	456004	0.5448s
106	942810	423764	0.5028s
107	951688	445644	0.4346s
108	960566	428277	0.4168s
109	969444	450153	0.3809s
110	978322	472029	0.3688s
111	987200	493905	0.8049s
112	996078	440487	0.6288s
113	1004956	462343	0.4467s
114	1013834	440696	0.4399s
115	1022712	462514	0.5707s
116	1031590	417809	0.6875s
117	1040468	417200	0.5179s
118	1049346	438950	0.5419s
119	1058224	393950	0.4031s
120	1067102	415688	0.7331s
121	1075980	393079	0.43s
122	1084858	414791	0.3824s
123	1093736	436503	0.3935s
124	1102614	458209	0.409s
125	1111492	403297	0.4788s
126	1120370	424979	0.3947s
127	1129248	446661	0.4122s
128	1138126	468335	0.5524s
129	1147004	402694	0.3973s
130	1155882	424358	0.5263s
131	1164760	446014	0.5786s
132	1173638	404503	0.5813s
133	1182516	426127	0.424s
134	1191394	398425	0.4761s
135	1200272	420027	0.4337s
136	1209150	441619	0.4688s
137	1218028	463205	0.4251s
138	1226906	484791	0.6892s
This is the last UNSAT round.
