#iterationNumber	varNumber	clauseNumber	itertionTime
1	1692	4383	0.02749s
2	2914	5901	0.009487s
3	4136	9097	0.01052s
4	5358	12265	0.01051s
5	6580	12389	0.01107s
6	7802	15551	0.01139s
7	9024	18691	0.0118s
8	10246	17169	0.01109s
9	11468	20309	0.01093s
10	12690	23449	0.01163s
11	13912	26589	0.0121s
12	15134	29729	0.01324s
13	16356	26519	0.01334s
14	17578	29643	0.01428s
15	18800	32767	0.01376s
16	20022	32347	0.0139s
17	21244	35447	0.01364s
18	22466	38547	0.02383s
19	23688	35767	0.02173s
20	24910	36759	0.0135s
21	26132	39689	0.03373s
22	27354	7995	0.1626s
This is the last UNSAT round.
