#iterationNumber	varNumber	clauseNumber	itertionTime
1	1600	4199	0.02708s
2	2730	5483	0.008233s
3	3860	8391	0.00928s
4	4990	11287	0.009121s
5	6120	14183	0.009507s
6	7250	12243	0.01603s
7	8380	10955	0.009686s
8	9510	13771	0.009387s
9	10640	16579	0.0103s
10	11770	19387	0.01138s
11	12900	11147	0.01113s
12	14030	13943	0.0106s
13	15160	16739	0.01237s
14	16290	19521	0.01294s
15	17420	9756	0.01153s
16	18550	12520	0.01272s
17	19680	15268	0.01566s
18	20810	5902	0.01308s
19	21940	8630	0.1391s
This is the last UNSAT round.
