#iterationNumber	varNumber	clauseNumber	itertionTime
1	3308	7855	0.05156s
2	6146	11271	0.01999s
3	8984	18611	0.02102s
4	11822	25935	0.02232s
5	14660	21677	0.02602s
6	17498	28977	0.02325s
7	20336	36277	0.02416s
8	23174	31866	0.02428s
9	26012	39166	0.02524s
10	28850	46462	0.02803s
11	31688	53710	0.02925s
12	34526	40423	0.02779s
13	37364	47639	0.02835s
14	40202	54851	0.03742s
15	43040	49429	0.03207s
16	45878	56629	0.03437s
17	48716	63817	0.03462s
18	51554	57941	0.03475s
19	54392	65113	0.03461s
20	57230	72285	0.04051s
21	60068	65595	0.03784s
22	62906	72759	0.04315s
23	65744	79919	0.0438s
24	68582	74121	0.04207s
25	71420	81277	0.06493s
26	74258	79527	0.04637s
27	77096	86633	0.04809s
28	79934	79475	0.04113s
29	82772	86575	0.04301s
30	85610	93675	0.06593s
31	88448	86783	0.04936s
32	91286	89560	0.04998s
33	94124	96660	0.04814s
34	96962	103760	0.04551s
35	99800	110856	0.06037s
36	102638	100218	0.06581s
37	105476	102702	0.05429s
38	108314	109786	0.05553s
39	111152	116866	0.05653s
40	113990	109079	0.05209s
41	116828	116159	0.05322s
42	119666	123239	0.05328s
43	122504	130313	0.07142s
44	125342	118432	0.07275s
45	128180	120874	0.05437s
46	131018	127938	0.06859s
47	133856	134998	0.111s
48	136694	126759	0.1089s
49	139532	123679	0.06058s
50	142370	130713	0.07455s
51	145208	128346	0.1078s
52	148046	130595	0.07158s
53	150884	137617	0.06743s
54	153722	130998	0.104s
55	156560	132154	0.06885s
56	159398	139156	0.07179s
57	162236	146158	0.1037s
58	165074	133325	0.1498s
59	167912	133679	0.4524s
60	170750	129036	0.1382s
61	173588	128494	0.2062s
62	176426	129016	0.08031s
63	179264	135944	0.4246s
This is the last UNSAT round.
