#iterationNumber	varNumber	clauseNumber	itertionTime
1	5804	13159	0.07903s
2	11138	20128	0.03658s
3	16472	34020	0.03902s
4	21806	47908	0.04201s
5	27140	46964	0.04175s
6	32474	60844	0.04134s
7	37808	74724	0.04432s
8	43142	88604	0.05192s
9	48476	83014	0.05422s
10	53810	96894	0.05158s
11	59144	101148	0.05587s
12	64478	115028	0.05764s
13	69812	128908	0.06415s
14	75146	128454	0.0591s
15	80480	142334	0.1035s
16	85814	146486	0.06731s
17	91148	160358	0.1641s
18	96482	159597	0.08111s
19	101816	168361	0.1649s
20	107150	177349	0.1001s
21	112484	185762	0.106s
22	117818	199580	0.1059s
23	123152	203310	0.4769s
24	128486	212061	0.09569s
25	133820	220370	0.08967s
26	139154	234188	0.1594s
27	144488	236676	0.09376s
28	149822	250490	0.1121s
29	155156	264292	0.1102s
30	160490	259547	0.1956s
31	165824	273341	0.102s
32	171158	276233	0.4031s
33	176492	284668	0.2712s
34	181826	293037	0.1677s
35	187160	301679	0.2996s
36	192494	310295	0.4458s
37	197828	317409	0.8668s
38	203162	324616	0.3589s
39	208496	332698	0.1728s
40	213830	346450	0.2032s
41	219164	347579	1.407s
42	224498	355415	0.9662s
43	229832	361664	0.5997s
44	235166	370018	0.8316s
45	240500	371980	0.1792s
46	245834	380288	0.1327s
47	251168	393992	0.5235s
48	256502	396874	0.3143s
49	261836	404915	2.039s
50	267170	408281	1.197s
51	272504	415222	1.307s
52	277838	423105	0.77s
53	283172	431008	1.382s
54	288506	438996	0.302s
55	293840	452680	0.3839s
56	299174	466364	3.433s
57	304508	453843	0.8254s
58	309842	461625	3.116s
59	315176	466908	0.2115s
60	320510	480566	0.1947s
61	325844	475631	1.148s
62	331178	482667	0.2418s
63	336512	496297	0.4361s
64	341846	498385	0.1905s
65	347180	512015	4.73s
66	352514	486841	0.2097s
67	357848	500401	3.041s
68	363182	492828	0.7099s
69	368516	506352	0.4263s
70	373850	507193	0.6648s
71	379184	512439	0.3888s
72	384518	525953	0.5512s
73	389852	526051	0.712s
74	395186	530744	0.4585s
75	400520	544244	0.2034s
76	405854	545709	1.076s
77	411188	550812	0.9184s
78	416522	557582	0.7527s
79	421856	552221	1.174s
80	427190	557814	0.6095s
81	432524	571256	0.2745s
82	437858	572415	0.5831s
83	443192	585857	1.105s
84	448526	586612	0.8028s
85	453860	593827	0.2543s
86	459194	601279	2.482s
87	464528	607472	4.789s
88	469862	594079	2.523s
89	475196	591676	0.4871s
90	480530	597437	0.3995s
91	485864	610797	0.5289s
92	491198	609749	1.114s
93	496532	615552	0.395s
94	501866	622255	4.161s
95	507200	612557	0.8933s
96	512534	617592	1.215s
97	517868	620612	14.18s
This is the last UNSAT round.
