#iterationNumber	varNumber	clauseNumber	itertionTime
1	1704	4407	0.02784s
2	2938	5955	0.009018s
3	4172	9199	0.009292s
4	5406	12437	0.01021s
5	6640	15653	0.01059s
6	7874	15874	0.01177s
7	9108	19056	0.01184s
8	10342	16649	0.01153s
9	11576	19785	0.01313s
10	12810	22917	0.01585s
11	14044	21552	0.01251s
12	15278	24676	0.01368s
13	16512	27796	0.01312s
14	17746	30916	0.01539s
15	18980	27921	0.01354s
16	20214	31039	0.01533s
17	21448	34143	0.01504s
18	22682	37241	0.01596s
19	23916	33869	0.01486s
20	25150	36965	0.01533s
21	26384	40057	0.01561s
22	27618	43149	0.01821s
23	28852	46229	0.02408s
24	30086	41298	0.01693s
25	31320	9145	0.01599s
26	32554	12101	0.01619s
27	33788	15053	0.1123s
This is the last UNSAT round.
