#iterationNumber	varNumber	clauseNumber	itertionTime
1	886	2717	0.01922s
2	1496	3961	0.01116s
3	2106	5063	0.00988s
4	2716	6849	0.008935s
5	3326	8635	0.007615s
6	3936	10421	0.01152s
7	4546	9507	0.007991s
8	5156	11293	0.007765s
9	5766	13079	0.01018s
10	6376	14865	0.009602s
11	6986	16651	0.008382s
12	7596	18437	0.009218s
13	8206	20223	0.01252s
14	8816	17257	0.01179s
15	9426	19043	0.01157s
16	10036	20829	0.0104s
17	10646	22615	0.01049s
18	11256	21645	0.01135s
19	11866	23431	0.01166s
20	12476	25217	0.01073s
21	13086	27003	0.01181s
22	13696	26057	0.0112s
23	14306	27843	0.0119s
24	14916	29585	0.0111s
25	15526	31327	0.01634s
26	16136	18021	0.01786s
27	16746	18060	0.03943s
This is the last UNSAT round.
